FlowCell Text Data File: 230207_sample3.csv
Software Version: 2.00Q
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.207
Date: 2023-02-07
Time: 17:09:01
User: Riyaz Shah

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 38 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2.0
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 10
Distance/fraction: 7.83 mm
Start Distance: 0.00 mm
Volume/fraction: 1.117 ml
Data Samples/mm: 22.94

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 218 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 10 ms
Sample A Zero: 466075
Source A Zero: 105609.6

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
517881.310, 101762.214, 43.62, -0.320714, , 
518055.619, 101786.524, 43.67, -0.320933, , 
517902.952, 101794.071, 43.71, -0.320103, , 
517972.786, 101793.952, 43.75, -0.320409, , 
517445.000, 101646.714, 43.79, -0.321373, , 
517423.476, 101686.238, 43.83, -0.320404, , 
517493.857, 101706.452, 43.88, -0.320263, , 
517660.595, 101739.952, 43.92, -0.320247, , 
517535.262, 101727.667, 43.96, -0.319974, , 
517567.143, 101636.952, 44.00, -0.322120, , 
517808.071, 101667.452, 44.04, -0.322492, , 
517835.024, 101672.881, 44.09, -0.322489, , 
517716.429, 101597.095, 44.13, -0.323652, , 
518073.714, 101642.976, 44.17, -0.324188, , 
518479.167, 101699.214, 44.21, -0.324704, , 
518465.429, 101653.952, 44.26, -0.325646, , 
518612.833, 101673.571, 44.30, -0.325851, , 
518827.667, 101658.500, 44.34, -0.327117, , 
519183.357, 101672.548, 44.38, -0.328348, , 
519646.190, 101699.786, 44.43, -0.329751, , 
519792.286, 101738.976, 44.47, -0.329516, , 
519761.095, 101697.024, 44.51, -0.330310, , 
520009.357, 101709.762, 44.55, -0.331102, , 
520114.786, 101680.762, 44.59, -0.332200, , 
520290.452, 101694.000, 44.64, -0.332667, , 
520502.500, 101696.595, 44.68, -0.333527, , 
520483.452, 101686.333, 44.72, -0.333672, , 
520578.881, 101678.619, 44.76, -0.334255, , 
520913.857, 101676.976, 44.80, -0.335739, , 
521264.905, 101667.548, 44.85, -0.337464, , 
521466.952, 101687.667, 44.89, -0.337890, , 
519787.643, 101633.238, 44.93, -0.331836, , 
521402.810, 101635.929, 44.97, -0.338759, , 
521438.690, 101636.619, 45.02, -0.338898, , 
521538.595, 101579.381, 45.06, -0.340597, , 
522007.238, 101611.476, 45.10, -0.341908, , 
522268.429, 101645.190, 45.14, -0.342287, , 
522321.548, 101607.619, 45.18, -0.343348, , 
522499.571, 101628.929, 45.23, -0.343643, , 
522573.690, 101618.833, 45.27, -0.344185, , 
522555.714, 101611.190, 45.31, -0.344277, , 
522764.714, 101634.667, 45.36, -0.344657, , 
522782.167, 101573.262, 45.40, -0.346093, , 
522991.310, 101633.548, 45.44, -0.345657, , 
523504.333, 101728.286, 45.48, -0.345767, , 
523570.929, 101719.667, 45.52, -0.346244, , 
523411.976, 101617.476, 45.56, -0.347823, , 
523535.548, 101619.333, 45.61, -0.348313, , 
523837.762, 101663.667, 45.65, -0.348630, , 
523746.381, 101660.524, 45.69, -0.348307, , 
523823.286, 101641.357, 45.73, -0.349062, , 
524034.167, 101648.119, 45.78, -0.349818, , 
523985.357, 101597.429, 45.82, -0.350731, , 
523969.881, 101602.667, 45.86, -0.350548, , 
524256.738, 101623.452, 45.90, -0.351319, , 
524502.333, 101611.429, 45.95, -0.352640, , 
524532.548, 101619.143, 45.99, -0.352599, , 
524734.024, 101657.452, 46.03, -0.352615, , 
524855.357, 101616.643, 46.07, -0.354038, , 
524780.071, 101561.929, 46.11, -0.354928, , 
525104.976, 101615.000, 46.16, -0.355145, , 
525356.619, 101640.048, 46.20, -0.355668, , 
525306.786, 101613.714, 46.24, -0.356038, , 
525592.810, 101698.262, 46.28, -0.355391, , 
525810.952, 101681.857, 46.33, -0.356688, , 
525994.190, 101674.238, 46.37, -0.357641, , 
526041.500, 101698.619, 46.41, -0.357304, , 
526067.714, 101664.381, 46.45, -0.358174, , 
526064.524, 101607.024, 46.49, -0.359430, , 
526084.833, 101574.952, 46.54, -0.360227, , 
526155.048, 101597.452, 46.58, -0.360029, , 
526391.667, 101600.833, 46.62, -0.360966, , 
526287.286, 101571.095, 46.66, -0.361179, , 
526627.738, 101611.976, 46.70, -0.361728, , 
527097.548, 101709.167, 46.75, -0.361584, , 
527146.714, 101731.952, 46.79, -0.361290, , 
526996.595, 101683.143, 46.83, -0.361729, , 
526720.667, 101574.714, 46.87, -0.362951, , 
526865.857, 101540.476, 46.91, -0.364330, , 
526939.357, 101630.095, 46.96, -0.362658, , 
527089.952, 101588.738, 47.00, -0.364218, 6, 1.120
527190.810, 101616.048, 47.04, -0.364043, , 
527265.310, 101624.738, 47.08, -0.364169, , 
527416.786, 101645.286, 47.13, -0.364360, , 
527368.714, 101624.738, 47.17, -0.364610, , 
527381.905, 101621.595, 47.21, -0.364736, , 
527420.071, 101629.833, 47.26, -0.364716, , 
527621.952, 101644.881, 47.30, -0.365244, , 
527847.000, 101666.095, 47.34, -0.365734, , 
527654.262, 101653.286, 47.38, -0.365196, , 
527323.571, 101624.905, 47.42, -0.364414, , 
527251.833, 101652.095, 47.47, -0.363505, , 
527315.643, 101653.881, 47.51, -0.363738, , 
527403.071, 101682.929, 47.55, -0.363468, , 
527193.810, 101683.810, 47.59, -0.362556, , 
527076.238, 101685.738, 47.63, -0.362011, , 
527156.857, 101712.381, 47.68, -0.361766, , 
526926.262, 101692.833, 47.72, -0.361214, , 
526573.381, 101665.905, 47.76, -0.360302, , 
526241.976, 101682.476, 47.80, -0.358519, , 
525829.905, 101614.833, 47.85, -0.358253, , 
525620.167, 101643.143, 47.89, -0.356729, , 
525814.833, 101715.452, 47.93, -0.355961, , 
525081.524, 101631.929, 47.97, -0.354669, , 
525076.643, 101683.167, 48.02, -0.353514, , 
524840.214, 101653.167, 48.06, -0.353165, , 
524530.571, 101690.833, 48.10, -0.351003, , 
524353.952, 101704.429, 48.14, -0.349944, , 
523808.429, 101658.381, 48.18, -0.348621, , 
523244.381, 101606.786, 48.23, -0.347339, , 
522977.000, 101643.810, 48.27, -0.345369, , 
522356.405, 101562.310, 48.31, -0.344502, , 
522059.476, 101596.643, 48.35, -0.342461, , 
521918.690, 101628.286, 48.39, -0.341154, , 
521516.429, 101676.690, 48.44, -0.338347, , 
521008.905, 101638.571, 48.48, -0.337000, , 
520948.452, 101638.571, 48.52, -0.336738, , 
520404.286, 101638.571, 48.56, -0.334387, , 
519925.929, 101638.571, 48.61, -0.332317, , 
519533.810, 101638.571, 48.65, -0.330619, , 
519191.548, 101638.571, 48.69, -0.329136, , 
519085.190, 101638.571, 48.73, -0.328675, , 
518817.071, 101638.571, 48.78, -0.327512, , 
518398.333, 101638.571, 48.82, -0.325695, , 
517884.667, 101638.571, 48.86, -0.323464, , 
517683.952, 101638.571, 48.90, -0.322592, , 
517531.810, 101638.571, 48.94, -0.321930, , 
517327.119, 101653.929, 48.99, -0.320700, , 
516925.976, 101613.214, 49.03, -0.319856, , 
516573.048, 101593.786, 49.07, -0.318749, , 
516543.857, 101598.762, 49.11, -0.318512, , 
516438.667, 101615.286, 49.16, -0.317688, , 
516063.048, 101532.333, 49.20, -0.317888, , 
516057.262, 101592.429, 49.24, -0.316531, , 
516171.619, 101607.071, 49.28, -0.316705, , 
516008.524, 101577.476, 49.32, -0.316650, , 
516111.833, 101606.238, 49.37, -0.316463, , 
516107.952, 101565.786, 49.41, -0.317342, , 
516432.000, 101594.429, 49.45, -0.318120, , 
516377.762, 101572.333, 49.49, -0.318374, , 
516736.238, 101629.952, 49.53, -0.318659, , 
517197.905, 101705.333, 49.58, -0.319000, , 
517439.095, 101726.286, 49.62, -0.319586, , 
517386.762, 101638.762, 49.66, -0.321295, , 
517316.786, 101610.071, 49.71, -0.321626, , 
517349.214, 101565.429, 49.75, -0.322756, , 
517531.595, 101533.643, 49.79, -0.324254, , 
517883.381, 101589.976, 49.83, -0.324535, , 
518217.119, 101640.167, 49.87, -0.324873, , 
518173.262, 101577.524, 49.92, -0.326070, , 
518508.071, 101587.119, 49.96, -0.327311, , 
518676.667, 101585.405, 50.00, -0.328081, , 
518922.095, 101582.357, 50.04, -0.329213, , 
519324.500, 101577.905, 50.08, -0.331056, , 
519304.762, 101542.214, 50.13, -0.331761, , 
519783.381, 101576.333, 50.17, -0.333078, , 
520053.095, 101589.929, 50.21, -0.333945, , 
520260.143, 101609.905, 50.25, -0.334398, , 
520328.976, 101637.333, 50.30, -0.334088, , 
520389.262, 101612.762, 50.34, -0.334893, , 
520750.333, 101674.881, 50.38, -0.335079, , 
520468.714, 101630.048, 50.42, -0.334854, , 
520670.167, 101597.881, 50.46, -0.336437, , 
521018.310, 101577.143, 50.51, -0.338401, , 
521447.167, 101645.786, 50.55, -0.338732, , 
521897.810, 101692.786, 50.59, -0.339636, , 
522239.667, 101746.810, 50.63, -0.339914, , 
522171.571, 101710.143, 50.67, -0.340432, , 
522294.452, 101684.048, 50.72, -0.341539, , 
522391.262, 101698.905, 50.76, -0.341627, , 
522793.476, 101796.905, 50.80, -0.341192, , 
523055.786, 101760.833, 50.85, -0.343118, , 
523203.476, 101703.571, 50.89, -0.345020, , 
523308.667, 101690.810, 50.93, -0.345755, , 
523444.357, 101723.024, 50.97, -0.345626, , 
523400.452, 101650.048, 51.01, -0.347052, , 
523450.714, 101628.238, 51.05, -0.347751, , 
523619.738, 101653.595, 51.10, -0.347916, , 
523734.381, 101620.238, 51.14, -0.349147, , 
523885.690, 101628.167, 51.18, -0.349622, , 
524239.881, 101635.690, 51.23, -0.350976, , 
524287.571, 101654.524, 51.27, -0.350764, , 
524604.095, 101680.595, 51.31, -0.351545, , 
524609.190, 101669.286, 51.35, -0.351817, , 
524908.929, 101704.167, 51.39, -0.352331, , 
524856.071, 101638.619, 51.44, -0.353555, , 
525227.000, 101682.071, 51.48, -0.354183, , 
525273.548, 101675.786, 51.52, -0.354521, , 
525413.405, 101700.833, 51.56, -0.354566, , 
524960.548, 101743.905, 51.60, -0.351673, , 
523718.119, 101676.405, 51.65, -0.347834, , 
523682.881, 101674.429, 51.69, -0.347726, , 
524115.881, 101657.452, 51.73, -0.349962, , 
524700.500, 101685.095, 51.77, -0.351859, , 
524841.929, 101686.071, 51.81, -0.352444, , 
524657.595, 101699.190, 51.86, -0.351363, , 
524975.214, 101716.833, 51.90, -0.352335, , 
524620.381, 101670.476, 51.94, -0.351839, , 
524748.833, 101656.143, 51.98, -0.352707, , 
524754.238, 101661.119, 52.03, -0.352620, , 
524661.905, 101642.571, 52.07, -0.352635, , 
524755.119, 101647.952, 52.11, -0.352915, , 
524662.310, 101636.929, 52.15, -0.352761, , 
524971.381, 101697.690, 52.20, -0.352742, , 
525055.167, 101716.143, 52.24, -0.352693, , 
525287.881, 101777.690, 52.28, -0.352328, , 
525063.571, 101745.048, 52.32, -0.352089, , 
524504.643, 101650.000, 52.36, -0.351796, , 
524568.095, 101650.619, 52.41, -0.352054, , 
524024.500, 101595.095, 52.45, -0.350950, , 
523819.048, 101619.738, 52.49, -0.349522, , 
523843.548, 101693.810, 52.53, -0.347988, , 
523441.024, 101640.119, 52.58, -0.347446, , 
522786.476, 101555.071, 52.62, -0.346514, , 
522676.310, 101548.738, 52.66, -0.346180, , 
522524.357, 101586.286, 52.70, -0.344694, , 
522410.357, 101622.167, 52.74, -0.343408, , 
522150.214, 101616.976, 52.79, -0.342402, , 
521812.905, 101612.738, 52.83, -0.341042, , 
521253.595, 101541.119, 52.87, -0.340215, , 
521199.238, 101600.333, 52.91, -0.338668, , 
520906.476, 101615.548, 52.96, -0.337067, , 
520085.714, 101483.667, 53.00, -0.336441, , 
519816.548, 101483.786, 53.04, -0.335273, , 
519625.095, 101526.524, 53.08, -0.333497, , 
519438.881, 101515.238, 53.13, -0.332940, , 
519284.571, 101542.500, 53.17, -0.331667, , 
519599.810, 101641.286, 53.21, -0.330845, , 
519428.667, 101607.024, 53.25, -0.330862, , 
519291.357, 101617.929, 53.29, -0.330026, , 
518941.500, 101539.643, 53.34, -0.330243, , 
518897.833, 101584.024, 53.38, -0.329071, , 
518978.310, 101669.976, 53.42, -0.327516, , 
518856.524, 101576.143, 53.46, -0.329066, , 
519078.786, 101686.429, 53.50, -0.327588, , 
519230.024, 101634.357, 53.55, -0.329396, , 
519417.286, 101669.381, 53.59, -0.329432, , 
519428.595, 101685.286, 53.63, -0.329129, , 
519687.190, 101684.929, 53.67, -0.330257, , 
520012.833, 101691.024, 53.71, -0.331532, , 
520457.619, 101827.286, 53.76, -0.330443, , 
520590.238, 101818.333, 53.80, -0.331214, , 
520781.929, 101760.405, 53.84, -0.333323, , 
520799.452, 101707.976, 53.89, -0.334559, , 
520607.976, 101601.143, 53.93, -0.336096, , 
521008.786, 101671.238, 53.97, -0.336276, , 
521222.429, 101640.119, 54.01, -0.337887, , 
521685.429, 101690.952, 54.05, -0.338760, , 
522100.119, 101766.143, 54.09, -0.338885, , 
522534.167, 101799.667, 54.14, -0.340014, , 
522532.238, 101751.190, 54.18, -0.341078, , 
522688.857, 101714.238, 54.22, -0.342570, , 
523013.524, 101753.119, 54.27, -0.343107, , 
523091.571, 101699.000, 54.31, -0.344640, , 
523236.714, 101678.429, 54.35, -0.345720, , 
523573.976, 101698.833, 54.39, -0.346718, , 
523822.833, 101757.619, 54.43, -0.346487, , 
523807.429, 101701.214, 54.48, -0.347669, , 
524092.500, 101652.810, 54.52, -0.349964, , 
524405.000, 101652.548, 54.56, -0.351312, , 
524443.119, 101640.905, 54.60, -0.351733, , 
524571.333, 101620.952, 54.64, -0.352725, , 
524814.786, 101667.119, 54.69, -0.352747, , 
524860.929, 101669.952, 54.73, -0.352882, , 
525020.786, 101665.786, 54.77, -0.353660, , 
525148.167, 101593.619, 54.81, -0.355804, 7, 1.114
525524.595, 101641.857, 54.86, -0.356348, , 
525746.405, 101646.405, 54.90, -0.357197, , 
525771.000, 101657.262, 54.94, -0.357062, , 
525663.500, 101557.286, 54.98, -0.358816, , 
525741.238, 101572.405, 55.02, -0.358814, , 
526003.738, 101575.452, 55.07, -0.359869, , 
526379.976, 101612.143, 55.11, -0.360666, , 
526646.333, 101681.476, 55.15, -0.360269, , 
526576.619, 101684.048, 55.19, -0.359914, , 
526374.619, 101671.167, 55.23, -0.359336, , 
526205.262, 101589.619, 55.28, -0.360418, , 
526270.238, 101622.357, 55.32, -0.359970, , 
526271.310, 101623.786, 55.36, -0.359943, , 
526142.167, 101605.786, 55.40, -0.359790, , 
526137.167, 101615.595, 55.45, -0.359551, , 
526205.595, 101659.262, 55.49, -0.358877, , 
526077.595, 101620.881, 55.53, -0.359179, , 
526256.214, 101688.476, 55.57, -0.358447, , 
526221.667, 101713.119, 55.61, -0.357754, , 
525805.952, 101649.714, 55.66, -0.357378, , 
525465.429, 101631.119, 55.70, -0.356332, , 
525336.405, 101663.119, 55.74, -0.355071, , 
525136.500, 101666.571, 55.78, -0.354138, , 
524520.571, 101561.119, 55.83, -0.353833, , 
524695.619, 101601.143, 55.87, -0.353697, , 
524605.452, 101654.667, 55.91, -0.352125, , 
524326.833, 101622.952, 55.95, -0.351631, , 
524133.881, 101644.500, 56.00, -0.350326, , 
523956.310, 101661.452, 56.04, -0.349188, , 
524163.857, 101725.667, 56.08, -0.348658, , 
523975.690, 101725.262, 56.12, -0.347859, , 
523613.714, 101733.238, 56.17, -0.346128, , 
523322.643, 101669.405, 56.21, -0.346289, , 
522921.881, 101635.881, 56.25, -0.345307, , 
522812.619, 101650.429, 56.29, -0.344515, , 
522590.714, 101650.429, 56.33, -0.343559, , 
522426.976, 101650.429, 56.38, -0.342854, , 
522552.500, 101650.429, 56.42, -0.343395, , 
522550.405, 101650.429, 56.46, -0.343386, , 
522473.690, 101650.429, 56.51, -0.343055, , 
522363.643, 101650.429, 56.55, -0.342581, , 
522156.381, 101650.429, 56.59, -0.341688, , 
522276.833, 101650.429, 56.63, -0.342207, , 
522538.405, 101650.429, 56.67, -0.343334, , 
522321.952, 101650.429, 56.72, -0.342401, , 
522330.095, 101650.429, 56.76, -0.342437, , 
522298.786, 101750.214, 56.80, -0.340094, , 
522440.714, 101747.071, 56.84, -0.340775, , 
522247.286, 101778.833, 56.88, -0.339239, , 
522245.476, 101686.143, 56.93, -0.341281, , 
522613.429, 101720.952, 56.97, -0.342096, , 
522725.310, 101723.857, 57.01, -0.342514, , 
522795.024, 101739.095, 57.05, -0.342477, , 
522767.381, 101690.476, 57.09, -0.343433, , 
523034.310, 101759.024, 57.14, -0.343066, , 
522999.690, 101680.310, 57.18, -0.344658, , 
523148.476, 101705.238, 57.22, -0.344747, , 
523330.690, 101715.500, 57.27, -0.345303, , 
523589.476, 101736.619, 57.31, -0.345949, , 
523743.500, 101670.119, 57.35, -0.348082, , 
524062.143, 101689.571, 57.39, -0.349020, , 
524392.381, 101721.690, 57.43, -0.349727, , 
524484.976, 101714.810, 57.47, -0.350277, , 
524618.262, 101731.333, 57.52, -0.350483, , 
524436.405, 101640.976, 57.56, -0.351703, , 
524627.262, 101622.952, 57.60, -0.352920, , 
524809.429, 101669.024, 57.64, -0.352682, , 
525039.619, 101732.762, 57.69, -0.352258, , 
525242.714, 101695.976, 57.73, -0.353942, , 
525529.548, 101729.238, 57.77, -0.354435, , 
525811.310, 101770.976, 57.81, -0.354718, , 
525899.429, 101760.881, 57.85, -0.355319, , 
525751.190, 101689.000, 57.90, -0.356274, , 
525731.500, 101668.119, 57.94, -0.356652, , 
525990.452, 101743.476, 57.98, -0.356093, , 
526333.095, 101750.976, 58.02, -0.357393, , 
526417.452, 101783.143, 58.07, -0.357042, , 
526367.595, 101753.548, 58.11, -0.357483, , 
526305.786, 101755.810, 58.15, -0.357169, , 
526655.548, 101800.929, 58.19, -0.357666, , 
526595.167, 101793.190, 58.24, -0.357579, , 
526618.190, 101821.786, 58.28, -0.357046, , 
526432.643, 101752.976, 58.32, -0.357774, , 
526083.738, 101755.024, 58.36, -0.356237, , 
526299.881, 101817.595, 58.40, -0.355778, , 
526285.095, 101843.381, 58.45, -0.355145, , 
526211.524, 101814.667, 58.49, -0.355465, , 
526035.167, 101784.690, 58.53, -0.355373, , 
525695.429, 101779.952, 58.57, -0.354024, , 
525516.095, 101751.548, 58.61, -0.353884, , 
525542.000, 101755.762, 58.66, -0.353902, , 
525595.190, 101755.286, 58.70, -0.354140, , 
525273.881, 101752.452, 58.74, -0.352827, , 
525461.024, 101805.571, 58.78, -0.352454, , 
525295.000, 101818.143, 58.83, -0.351465, , 
525212.214, 101833.524, 58.87, -0.350770, , 
525287.214, 101881.095, 58.91, -0.350040, , 
525459.810, 101922.619, 58.95, -0.349863, , 
525166.500, 101881.357, 58.99, -0.349517, , 
524870.714, 101835.214, 59.04, -0.349269, , 
524667.500, 101828.786, 59.08, -0.348540, , 
524545.167, 101792.976, 59.12, -0.348806, , 
524855.976, 101886.429, 59.16, -0.348074, , 
524465.976, 101869.595, 59.21, -0.346773, , 
524391.500, 101831.190, 59.25, -0.347302, , 
524386.333, 101780.548, 59.29, -0.348400, , 
524609.048, 101816.619, 59.33, -0.348558, , 
524781.238, 101869.048, 59.38, -0.348138, , 
524329.833, 101786.095, 59.42, -0.348034, , 
524195.833, 101776.690, 59.46, -0.347667, , 
524079.786, 101754.405, 59.50, -0.347662, , 
524015.262, 101696.262, 59.54, -0.348671, , 
524338.429, 101758.357, 59.59, -0.348685, , 
524324.476, 101723.976, 59.63, -0.349385, , 
524772.405, 101802.833, 59.67, -0.349563, , 
524560.333, 101801.071, 59.71, -0.348692, , 
524703.762, 101781.071, 59.76, -0.349750, , 
524773.405, 101785.952, 59.80, -0.349941, , 
525149.619, 101833.286, 59.84, -0.350507, , 
525201.857, 101832.810, 59.88, -0.350741, , 
525223.452, 101757.262, 59.92, -0.352504, , 
525169.071, 101731.595, 59.97, -0.352839, , 
525267.524, 101766.905, 60.01, -0.352480, , 
525060.714, 101670.381, 60.05, -0.353729, , 
525095.381, 101681.095, 60.09, -0.353640, , 
525385.976, 101689.452, 60.14, -0.354701, , 
525499.381, 101735.000, 60.18, -0.354178, , 
525949.905, 101817.095, 60.22, -0.354292, , 
525777.810, 101732.452, 60.26, -0.355427, , 
525777.738, 101737.048, 60.30, -0.355325, , 
526203.071, 101786.667, 60.35, -0.356047, , 
526077.833, 101703.381, 60.39, -0.357354, , 
526369.786, 101795.405, 60.43, -0.356567, , 
525930.167, 101692.762, 60.47, -0.356957, , 
526274.762, 101750.786, 60.51, -0.357147, , 
526158.667, 101699.048, 60.56, -0.357796, , 
526166.500, 101723.000, 60.60, -0.357299, , 
526163.429, 101734.357, 60.64, -0.357035, , 
526339.857, 101773.833, 60.68, -0.356916, , 
526461.405, 101800.190, 60.73, -0.356853, , 
526401.048, 101779.024, 60.77, -0.357063, , 
526360.262, 101765.071, 60.81, -0.357197, , 
526418.881, 101821.143, 60.85, -0.356208, , 
526038.214, 101753.000, 60.89, -0.356087, , 
525945.071, 101704.214, 60.94, -0.356767, , 
526071.500, 101744.786, 60.98, -0.356411, , 
526203.881, 101775.000, 61.02, -0.356309, , 
526049.286, 101782.405, 61.06, -0.355484, , 
525608.167, 101701.619, 61.11, -0.355383, , 
525623.452, 101685.333, 61.15, -0.355809, , 
525627.595, 101681.452, 61.19, -0.355912, , 
525677.167, 101708.500, 61.23, -0.355526, , 
525869.667, 101760.143, 61.27, -0.355208, , 
525896.381, 101775.976, 61.32, -0.354972, , 
526018.500, 101784.262, 61.36, -0.355311, , 
526154.857, 101849.143, 61.40, -0.354460, , 
525834.333, 101757.190, 61.44, -0.355122, , 
525698.119, 101740.119, 61.48, -0.354916, , 
525779.690, 101768.167, 61.53, -0.354645, , 
525878.024, 101794.929, 61.57, -0.354474, , 
526207.857, 101872.500, 61.61, -0.354171, , 
526273.905, 101892.905, 61.65, -0.354003, , 
525944.381, 101844.381, 61.70, -0.353665, , 
525921.667, 101802.524, 61.74, -0.354493, , 
526065.595, 101818.762, 61.78, -0.354750, , 
526595.167, 101924.857, 61.82, -0.354670, , 
526540.476, 101877.714, 61.87, -0.355478, , 
526289.833, 101762.119, 61.91, -0.356961, , 
526504.095, 101800.643, 61.95, -0.357025, , 
526549.714, 101832.286, 61.99, -0.356521, , 
526795.929, 101880.643, 62.04, -0.356505, , 
526528.357, 101801.976, 62.08, -0.357100, , 
526738.500, 101833.548, 62.12, -0.357300, , 
526584.452, 101790.405, 62.16, -0.357595, , 
526818.595, 101841.167, 62.21, -0.357474, , 
526598.571, 101744.429, 62.25, -0.358672, , 
526633.929, 101728.976, 62.29, -0.359165, , 
526768.286, 101775.619, 62.33, -0.358708, , 
526802.857, 101773.667, 62.37, -0.358899, , 
526900.905, 101716.881, 62.42, -0.360573, , 
526962.833, 101753.762, 62.46, -0.360022, , 
527054.952, 101731.571, 62.50, -0.360906, , 
527158.476, 101767.143, 62.54, -0.360561, , 
527118.167, 101741.952, 62.58, -0.360946, , 
527481.929, 101794.929, 62.63, -0.361327, 8, 1.114
527452.476, 101818.214, 62.67, -0.360687, , 
527248.476, 101787.857, 62.71, -0.360488, , 
527322.810, 101778.190, 62.75, -0.361019, , 
527675.857, 101818.595, 62.80, -0.361632, , 
527599.833, 101826.524, 62.84, -0.361132, , 
527597.214, 101786.500, 62.88, -0.362006, , 
527501.048, 101783.262, 62.92, -0.361667, , 
527456.786, 101787.286, 62.96, -0.361389, , 
527533.048, 101735.929, 63.01, -0.362850, , 
527779.762, 101793.833, 63.05, -0.362622, , 
527965.024, 101829.619, 63.09, -0.362621, , 
528220.000, 101905.286, 63.13, -0.362036, , 
528065.833, 101837.452, 63.17, -0.362877, , 
527767.786, 101776.143, 63.22, -0.362962, , 
527673.214, 101680.548, 63.26, -0.364674, , 
527454.881, 101661.048, 63.30, -0.364174, , 
527703.262, 101717.571, 63.34, -0.363982, , 
527741.048, 101802.500, 63.38, -0.362265, , 
527890.667, 101807.690, 63.43, -0.362788, , 
527669.667, 101746.786, 63.47, -0.363193, , 
527839.024, 101793.405, 63.51, -0.362884, , 
528109.238, 101856.976, 63.55, -0.362631, , 
528292.143, 101882.310, 63.60, -0.362851, , 
528225.190, 101862.905, 63.64, -0.362994, , 
528213.119, 101882.571, 63.68, -0.362508, , 
528004.857, 101773.762, 63.73, -0.364025, , 
528004.667, 101811.548, 63.77, -0.363189, , 
527787.833, 101761.000, 63.81, -0.363382, , 
527656.976, 101721.119, 63.85, -0.363706, , 
527751.167, 101749.048, 63.89, -0.363490, , 
527938.881, 101724.810, 63.94, -0.364827, , 
528067.429, 101745.333, 63.98, -0.364921, , 
528159.333, 101689.976, 64.02, -0.366537, , 
528263.500, 101744.714, 64.06, -0.365770, , 
528319.881, 101765.595, 64.10, -0.365548, , 
528346.690, 101765.595, 64.15, -0.365662, , 
528363.143, 101765.595, 64.19, -0.365732, , 
528278.929, 101765.595, 64.24, -0.365374, , 
528411.048, 101765.595, 64.28, -0.365937, , 
528839.310, 101765.595, 64.32, -0.367760, , 
528819.143, 101765.595, 64.37, -0.367674, , 
528744.976, 101765.595, 64.41, -0.367358, , 
528568.762, 101765.595, 64.45, -0.366608, , 
528577.524, 101765.595, 64.49, -0.366645, , 
528940.571, 101765.595, 64.54, -0.368191, , 
528684.500, 101722.786, 64.58, -0.368048, , 
528824.190, 101718.810, 64.62, -0.368730, , 
528789.452, 101734.310, 64.66, -0.368239, , 
528935.810, 101769.310, 64.70, -0.368088, , 
528727.143, 101694.952, 64.75, -0.368845, , 
528941.048, 101735.119, 64.79, -0.368867, , 
528903.452, 101723.714, 64.83, -0.368959, , 
529072.452, 101762.738, 64.87, -0.368815, , 
529169.881, 101779.905, 64.92, -0.368850, , 
529261.667, 101772.476, 64.96, -0.369404, , 
529345.571, 101754.381, 65.00, -0.370161, , 
529287.643, 101707.976, 65.04, -0.370941, , 
529289.190, 101683.190, 65.08, -0.371496, , 
529278.167, 101719.381, 65.13, -0.370649, , 
529183.714, 101719.262, 65.17, -0.370250, , 
529317.262, 101728.190, 65.21, -0.370620, , 
529664.524, 101778.619, 65.25, -0.370981, , 
529879.952, 101784.524, 65.29, -0.371765, , 
529848.500, 101753.952, 65.34, -0.372308, , 
529853.405, 101744.881, 65.38, -0.372529, , 
530180.190, 101812.667, 65.42, -0.372418, , 
529887.024, 101724.857, 65.46, -0.373115, , 
530112.976, 101755.690, 65.50, -0.373392, , 
529834.119, 101743.905, 65.55, -0.372469, , 
529913.190, 101753.714, 65.59, -0.372588, , 
530131.667, 101743.881, 65.63, -0.373733, , 
529938.905, 101682.929, 65.67, -0.374263, , 
530211.643, 101732.762, 65.72, -0.374318, , 
529946.429, 101652.262, 65.76, -0.374974, , 
529955.262, 101662.881, 65.80, -0.374776, , 
530212.833, 101669.857, 65.84, -0.375715, , 
530341.357, 101741.190, 65.89, -0.374682, , 
530511.452, 101782.476, 65.93, -0.374491, , 
530747.595, 101811.857, 65.97, -0.374843, , 
530604.619, 101610.905, 66.01, -0.378683, , 
530180.071, 101364.667, 66.06, -0.382342, , 
