FlowCell Text Data File: 230207_sample4.csv
Software Version: 2.00Q
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.207
Date: 2023-02-07
Time: 17:17:51
User: Riyaz Shah

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 38 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2.0
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 10
Distance/fraction: 7.83 mm
Start Distance: 0.00 mm
Volume/fraction: 1.117 ml
Data Samples/mm: 22.94

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 218 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 10 ms
Sample A Zero: 466075
Source A Zero: 105609.6

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
509841.571, 101208.357, 43.63, -0.297785, , 
509417.476, 101181.381, 43.67, -0.296512, , 
509068.357, 101160.214, 43.71, -0.295440, , 
508723.310, 101192.381, 43.76, -0.293199, , 
508415.214, 101138.143, 43.80, -0.293042, , 
507937.810, 101152.833, 43.84, -0.290601, , 
507982.714, 101226.143, 43.88, -0.289170, , 
507860.690, 101262.881, 43.92, -0.287812, , 
507502.881, 101240.476, 43.97, -0.286724, , 
507002.595, 101210.810, 44.01, -0.285164, , 
506743.833, 101218.595, 44.05, -0.283842, , 
506562.452, 101230.619, 44.09, -0.282769, , 
506274.762, 101244.643, 44.14, -0.281179, , 
506406.167, 101299.690, 44.18, -0.280540, , 
506490.476, 101404.524, 44.22, -0.278587, , 
506263.810, 101339.976, 44.26, -0.279012, , 
506248.524, 101360.095, 44.30, -0.278498, , 
506095.619, 101345.786, 44.35, -0.278136, , 
505974.167, 101303.952, 44.39, -0.278525, , 
505829.452, 101267.000, 44.43, -0.278702, , 
505872.500, 101290.810, 44.48, -0.278364, , 
505858.571, 101242.571, 44.51, -0.279374, , 
506015.071, 101273.381, 44.56, -0.279386, , 
506237.190, 101283.119, 44.60, -0.280157, , 
506216.690, 101238.810, 44.64, -0.281051, , 
506384.786, 101239.190, 44.68, -0.281789, , 
506806.952, 101287.595, 44.73, -0.282589, , 
507111.262, 101222.929, 44.77, -0.285377, , 
507431.833, 101260.929, 44.81, -0.285955, , 
507656.714, 101241.190, 44.86, -0.287390, , 
507972.929, 101231.238, 44.90, -0.289013, , 
508697.976, 101304.143, 44.94, -0.290603, , 
508995.619, 101243.048, 44.98, -0.293277, , 
509209.714, 101268.310, 45.02, -0.293662, , 
509476.405, 101249.571, 45.07, -0.295256, , 
509684.048, 101208.643, 45.11, -0.297083, , 
510292.190, 101291.595, 45.15, -0.297923, , 
510867.143, 101316.500, 45.19, -0.299904, , 
510976.595, 101303.333, 45.23, -0.300679, , 
511433.238, 101347.262, 45.28, -0.301713, , 
511572.786, 101313.881, 45.32, -0.303068, , 
511708.262, 101254.214, 45.36, -0.304990, , 
512176.571, 101316.167, 45.40, -0.305672, , 
512624.429, 101362.381, 45.45, -0.306613, , 
513176.476, 101411.214, 45.49, -0.307951, , 
513484.881, 101390.524, 45.53, -0.309762, , 
513472.833, 101321.548, 45.57, -0.311241, , 
513527.048, 101297.762, 45.61, -0.312007, , 
513710.095, 101333.476, 45.66, -0.312016, , 
513976.524, 101375.452, 45.70, -0.312251, , 
514220.190, 101321.738, 45.74, -0.314510, , 
514534.833, 101361.643, 45.78, -0.315000, , 
515055.262, 101383.048, 45.82, -0.316800, , 
514984.048, 101337.548, 45.87, -0.317499, , 
515396.214, 101373.357, 45.91, -0.318505, , 
515832.952, 101450.214, 45.95, -0.318705, , 
515860.238, 101399.476, 45.99, -0.319950, , 
515765.667, 101350.119, 46.04, -0.320633, , 
515757.905, 101359.429, 46.08, -0.320393, , 
515787.357, 101342.048, 46.12, -0.320907, , 
515949.357, 101338.405, 46.16, -0.321695, , 
516243.952, 101388.024, 46.20, -0.321878, , 
516418.952, 101366.857, 46.25, -0.323110, , 
516362.071, 101333.619, 46.29, -0.323600, , 
516083.500, 101239.095, 46.33, -0.324486, , 
516361.571, 101290.690, 46.37, -0.324552, , 
516515.952, 101276.167, 46.42, -0.325547, , 
517003.143, 101315.571, 46.46, -0.326793, , 
516966.024, 101283.667, 46.50, -0.327341, , 
517255.643, 101312.571, 46.54, -0.327959, , 
517543.262, 101330.690, 46.58, -0.328807, , 
517628.905, 101343.333, 46.63, -0.328899, , 
517742.905, 101329.833, 46.67, -0.329694, , 
518116.310, 101358.810, 46.71, -0.330673, , 
518209.810, 101331.357, 46.75, -0.331689, , 
518402.571, 101319.333, 46.80, -0.332793, , 
518624.595, 101334.905, 46.84, -0.333411, , 
518855.857, 101390.238, 46.88, -0.333186, , 
518901.500, 101378.500, 46.92, -0.333644, , 
518906.595, 101332.643, 46.97, -0.334685, 6, 1.114
518790.976, 101301.333, 47.01, -0.334878, , 
519206.524, 101375.667, 47.05, -0.335030, , 
518944.143, 101284.190, 47.09, -0.335924, , 
518638.405, 101225.000, 47.13, -0.335913, , 
518683.786, 101258.310, 47.18, -0.335369, , 
519116.429, 101307.381, 47.22, -0.336155, , 
519571.976, 101373.214, 47.26, -0.336667, , 
519505.690, 101355.881, 47.30, -0.336765, , 
519336.524, 101319.881, 47.35, -0.336832, , 
519245.286, 101328.000, 47.39, -0.336256, , 
519375.762, 101334.095, 47.43, -0.336686, , 
519645.881, 101390.095, 47.47, -0.336613, , 
519578.571, 101394.833, 47.51, -0.336216, , 
519670.976, 101393.310, 47.55, -0.336650, , 
519515.976, 101368.857, 47.60, -0.336522, , 
519186.262, 101328.619, 47.64, -0.335986, , 
518993.214, 101270.500, 47.68, -0.336441, , 
519167.452, 101271.667, 47.72, -0.337170, , 
519137.048, 101267.667, 47.77, -0.337127, , 
519197.786, 101288.214, 47.81, -0.336934, , 
519298.714, 101352.452, 47.85, -0.335945, , 
518996.024, 101281.214, 47.90, -0.336215, , 
518887.929, 101301.500, 47.94, -0.335295, , 
518884.167, 101345.214, 47.98, -0.334308, , 
518889.238, 101370.952, 48.02, -0.333759, , 
518692.238, 101333.071, 48.06, -0.333745, , 
518468.190, 101226.619, 48.10, -0.335138, , 
518286.476, 101439.500, 48.15, -0.329622, , 
518043.476, 101432.738, 48.19, -0.328716, , 
517831.810, 101421.952, 48.23, -0.328036, , 
517561.857, 101426.476, 48.27, -0.326762, , 
517156.905, 101381.643, 48.32, -0.325996, , 
516806.738, 101358.500, 48.36, -0.324985, , 
516528.881, 101333.262, 48.40, -0.324335, , 
515963.381, 101301.762, 48.44, -0.322570, , 
515570.381, 101301.762, 48.49, -0.320855, , 
515407.071, 101301.762, 48.53, -0.320142, , 
514956.667, 101301.762, 48.57, -0.318175, , 
514467.690, 101301.762, 48.61, -0.316037, , 
514205.262, 101301.762, 48.66, -0.314888, , 
513658.119, 101301.762, 48.70, -0.312493, , 
513075.571, 101301.762, 48.74, -0.309939, , 
512650.476, 101301.762, 48.78, -0.308074, , 
512015.143, 101301.762, 48.82, -0.305283, , 
511450.214, 101301.762, 48.87, -0.302798, , 
510537.786, 101301.762, 48.91, -0.298780, , 
510053.405, 101428.619, 48.95, -0.293828, , 
509402.024, 101411.667, 48.99, -0.291328, , 
508795.119, 101417.667, 49.04, -0.288512, , 
507887.500, 101358.357, 49.08, -0.285810, , 
507249.405, 101368.357, 49.12, -0.282759, , 
506795.738, 101415.571, 49.16, -0.279698, , 
506136.952, 101439.071, 49.20, -0.276249, , 
505346.119, 101417.214, 49.25, -0.273215, , 
504656.976, 101425.024, 49.29, -0.269971, , 
504151.881, 101428.786, 49.33, -0.267634, , 
503507.452, 101405.738, 49.37, -0.265267, , 
502975.643, 101377.833, 49.41, -0.263508, , 
502486.810, 101393.048, 49.46, -0.260982, , 
502193.762, 101445.405, 49.50, -0.258507, , 
501763.214, 101461.857, 49.54, -0.256212, , 
501494.976, 101464.452, 49.59, -0.254951, , 
500924.262, 101404.143, 49.63, -0.253727, , 
500550.619, 101396.857, 49.67, -0.252209, , 
500638.833, 101453.476, 49.71, -0.251349, , 
500572.810, 101461.643, 49.75, -0.250871, , 
500400.738, 101391.429, 49.79, -0.251656, , 
500377.524, 101351.500, 49.84, -0.252438, , 
500476.143, 101343.024, 49.88, -0.253069, , 
500512.095, 101386.357, 49.92, -0.252269, , 
500653.690, 101437.619, 49.96, -0.251768, , 
500969.952, 101456.357, 50.01, -0.252773, , 
500894.929, 101367.595, 50.05, -0.254406, , 
501455.643, 101406.619, 50.09, -0.256058, , 
501631.810, 101337.810, 50.13, -0.258376, , 
502190.952, 101354.786, 50.18, -0.260506, , 
502813.071, 101435.405, 50.22, -0.261503, , 
503169.143, 101433.714, 50.26, -0.263133, , 
503668.690, 101412.524, 50.30, -0.265836, , 
504168.667, 101433.024, 50.34, -0.267614, , 
504980.429, 101492.762, 50.39, -0.269910, , 
505336.952, 101475.024, 50.43, -0.271892, , 
505846.619, 101460.429, 50.47, -0.274484, , 
506555.000, 101508.119, 50.51, -0.276576, , 
506630.905, 101432.333, 50.56, -0.278594, , 
506823.690, 101408.810, 50.60, -0.279972, , 
507709.619, 101529.143, 50.64, -0.281233, , 
508006.357, 101517.905, 50.68, -0.282797, , 
508217.357, 101435.976, 50.72, -0.285549, , 
508461.381, 101390.762, 50.77, -0.287632, , 
508564.262, 101360.714, 50.81, -0.288755, , 
509086.262, 101405.881, 50.85, -0.290061, , 
509511.810, 101385.500, 50.89, -0.292394, , 
510040.786, 101157.214, 50.94, -0.299802, , 
510367.333, 101469.238, 50.98, -0.294311, , 
510638.119, 101478.357, 51.02, -0.295303, , 
510743.810, 101423.476, 51.06, -0.296986, , 
510802.762, 101373.857, 51.10, -0.298347, , 
511290.667, 101448.643, 51.15, -0.298836, , 
511617.048, 101474.095, 51.19, -0.299707, , 
512074.810, 101518.119, 51.23, -0.300744, , 
512373.714, 101504.143, 51.27, -0.302367, , 
512717.976, 101492.952, 51.32, -0.304126, , 
512880.690, 101519.952, 51.36, -0.304242, , 
512712.452, 101474.381, 51.40, -0.304514, , 
512775.810, 101435.238, 51.44, -0.305660, , 
512951.643, 101405.690, 51.49, -0.307088, , 
513675.095, 101460.071, 51.53, -0.309053, , 
513956.976, 101478.143, 51.57, -0.309887, , 
513956.476, 101424.476, 51.61, -0.311075, , 
514208.595, 101423.929, 51.65, -0.312191, , 
514551.643, 101441.905, 51.70, -0.313293, , 
514686.167, 101440.476, 51.74, -0.313913, , 
514820.810, 101446.262, 51.78, -0.314373, , 
514958.762, 101471.500, 51.82, -0.314416, , 
514998.381, 101430.238, 51.87, -0.315505, , 
515098.071, 101419.333, 51.91, -0.316182, , 
515054.405, 101411.190, 51.95, -0.316172, , 
514760.381, 101316.690, 51.99, -0.316985, , 
514700.714, 101312.333, 52.03, -0.316821, , 
514839.429, 101373.357, 52.07, -0.316072, , 
514880.381, 101334.048, 52.12, -0.317124, , 
514948.619, 101391.262, 52.16, -0.316152, , 
515285.881, 101405.952, 52.20, -0.317299, , 
515230.333, 101407.452, 52.25, -0.317023, , 
514863.214, 101356.595, 52.29, -0.316548, , 
515027.024, 101432.762, 52.33, -0.315574, , 
514580.595, 101357.929, 52.37, -0.315283, , 
514317.333, 101344.167, 52.41, -0.314437, , 
514275.500, 101374.286, 52.46, -0.313585, , 
514025.143, 101345.357, 52.50, -0.313132, , 
513983.190, 101369.952, 52.54, -0.312402, , 
513420.262, 101313.357, 52.58, -0.311193, , 
513133.024, 101330.714, 52.62, -0.309548, , 
512862.667, 101328.548, 52.67, -0.308410, , 
512522.952, 101319.238, 52.71, -0.307125, , 
512233.571, 101356.286, 52.75, -0.305032, , 
511596.929, 101299.714, 52.79, -0.303489, , 
511102.048, 101262.286, 52.84, -0.302143, , 
510467.619, 101299.738, 52.88, -0.298516, , 
510263.810, 101358.619, 52.92, -0.296309, , 
509666.310, 101359.929, 52.96, -0.293644, , 
509530.238, 101423.857, 53.00, -0.291624, , 
508850.714, 101426.857, 53.05, -0.288554, , 
507887.048, 101394.690, 53.09, -0.285002, , 
507054.143, 101325.667, 53.13, -0.282841, , 
506412.190, 101326.214, 53.17, -0.279978, , 
505611.595, 101353.881, 53.22, -0.275803, , 
504890.643, 101343.667, 53.26, -0.272818, , 
504184.857, 101361.381, 53.30, -0.269277, , 
503355.048, 101374.738, 53.34, -0.265273, , 
502490.690, 101304.714, 53.38, -0.262961, , 
501851.143, 101320.095, 53.43, -0.259753, , 
501230.690, 101345.762, 53.47, -0.256399, , 
500838.000, 101394.714, 53.51, -0.253548, , 
500319.952, 101398.310, 53.55, -0.251140, , 
499546.548, 101356.333, 53.59, -0.248590, , 
498636.500, 101280.000, 53.64, -0.246182, , 
498188.119, 101300.524, 53.68, -0.243701, , 
497913.571, 101311.262, 53.72, -0.242222, , 
497464.429, 101296.571, 53.77, -0.240518, , 
497224.071, 101286.262, 53.81, -0.239659, , 
496834.000, 101204.905, 53.85, -0.239701, , 
496925.690, 101272.595, 53.89, -0.238612, , 
496923.000, 101270.976, 53.93, -0.238636, , 
496961.333, 101287.762, 53.98, -0.238436, , 
497136.000, 101310.976, 54.02, -0.238711, , 
497446.262, 101326.071, 54.06, -0.239780, , 
497697.214, 101296.095, 54.10, -0.241581, , 
497817.333, 101283.690, 54.14, -0.242400, , 
498315.571, 101288.262, 54.19, -0.244549, , 
498695.619, 101339.429, 54.23, -0.245129, , 
498746.500, 101258.929, 54.27, -0.247147, , 
499478.690, 101312.238, 54.31, -0.249263, , 
500401.024, 101374.524, 54.36, -0.252032, , 
500849.500, 101334.619, 54.40, -0.254934, , 
501302.190, 101405.738, 54.44, -0.255388, , 
500874.810, 101261.524, 54.48, -0.256672, , 
500424.810, 101268.595, 54.53, -0.254492, , 
501009.119, 101337.429, 54.57, -0.255589, , 
501783.571, 101314.881, 54.61, -0.259566, , 
502682.690, 101321.476, 54.65, -0.263448, , 
503209.286, 101323.548, 54.69, -0.265758, , 
503522.119, 101264.452, 54.74, -0.268470, , 
504063.214, 101266.714, 54.78, -0.270837, , 
504576.286, 101238.286, 54.82, -0.273758, 7, 1.120
505060.500, 101174.929, 54.86, -0.277325, , 
505526.429, 101197.048, 54.90, -0.278908, , 
506503.024, 101258.714, 54.95, -0.281881, , 
506995.238, 101293.048, 54.99, -0.283304, , 
507357.690, 101230.667, 55.03, -0.286298, , 
508053.476, 101269.381, 55.07, -0.288522, , 
508430.381, 101247.762, 55.12, -0.290671, , 
509084.476, 101330.333, 55.16, -0.291730, , 
509481.500, 101338.476, 55.20, -0.293304, , 
509817.214, 101299.119, 55.24, -0.295660, , 
510160.786, 101304.238, 55.28, -0.297063, , 
510752.476, 101353.452, 55.33, -0.298578, , 
510877.690, 101287.881, 55.37, -0.300586, , 
511153.310, 101254.071, 55.41, -0.302551, , 
511141.476, 101200.643, 55.45, -0.303687, , 
511416.619, 101212.286, 55.49, -0.304639, , 
511654.405, 101246.500, 55.54, -0.304925, , 
511303.643, 101116.810, 55.58, -0.306266, , 
511355.929, 101117.738, 55.62, -0.306475, , 
511785.643, 101175.976, 55.66, -0.307070, , 
511764.190, 101153.095, 55.70, -0.307485, , 
511416.619, 101050.357, 55.75, -0.308243, , 
511528.071, 101089.643, 55.79, -0.307858, , 
511387.214, 101061.071, 55.83, -0.307875, , 
511411.810, 101091.262, 55.87, -0.307311, , 
511345.500, 101108.976, 55.92, -0.306624, , 
511222.595, 101121.690, 55.96, -0.305801, , 
510885.881, 101098.333, 56.00, -0.304838, , 
510888.643, 101123.452, 56.04, -0.304291, , 
510795.024, 101134.881, 56.08, -0.303624, , 
510481.952, 101130.952, 56.13, -0.302332, , 
510480.476, 101186.881, 56.17, -0.301081, , 
509976.762, 101174.262, 56.21, -0.299140, , 
509059.095, 101144.738, 56.26, -0.295744, , 
508664.476, 101097.762, 56.30, -0.295044, , 
508359.738, 101097.762, 56.34, -0.293695, , 
507740.381, 101097.762, 56.38, -0.290952, , 
507178.119, 101097.762, 56.43, -0.288458, , 
506512.524, 101097.762, 56.47, -0.285503, , 
505843.500, 101097.762, 56.51, -0.282529, , 
505522.238, 101097.762, 56.55, -0.281099, , 
505142.786, 101097.762, 56.59, -0.279409, , 
504248.976, 101097.762, 56.64, -0.275423, , 
503720.976, 101097.762, 56.68, -0.273066, , 
503122.500, 101097.762, 56.72, -0.270390, , 
502447.500, 101097.762, 56.77, -0.267369, , 
501995.167, 101201.500, 56.81, -0.263034, , 
501410.738, 101156.667, 56.85, -0.261410, , 
500959.833, 101165.476, 56.89, -0.259189, , 
500517.595, 101168.500, 56.93, -0.257135, , 
500012.976, 101171.619, 56.97, -0.254795, , 
499734.929, 101198.833, 57.02, -0.252938, , 
499334.548, 101170.571, 57.06, -0.251763, , 
499417.905, 101240.738, 57.10, -0.250578, , 
499265.000, 101208.857, 57.14, -0.250598, , 
498929.381, 101152.310, 57.19, -0.250342, , 
499015.738, 101183.381, 57.23, -0.250041, , 
499174.429, 101212.071, 57.27, -0.250118, , 
499256.190, 101155.405, 57.31, -0.251747, , 
499111.381, 101099.738, 57.35, -0.252333, , 
499239.357, 101085.595, 57.40, -0.253225, , 
499439.476, 101005.095, 57.44, -0.255920, , 
499982.929, 101038.762, 57.48, -0.257617, , 
500937.381, 101140.667, 57.52, -0.259640, , 
500964.405, 101045.214, 57.56, -0.261887, , 
501276.905, 101080.619, 57.61, -0.262502, , 
502112.310, 101153.881, 57.65, -0.264619, , 
502660.905, 101154.262, 57.69, -0.267067, , 
503025.429, 101154.476, 57.74, -0.268694, , 
503696.167, 101192.881, 57.78, -0.270839, , 
504033.548, 101146.381, 57.82, -0.273380, , 
504289.095, 101108.714, 57.86, -0.275359, , 
504820.619, 101106.976, 57.91, -0.277768, , 
505116.738, 101101.167, 57.95, -0.279217, , 
505600.643, 101077.190, 57.99, -0.281906, , 
506081.048, 101071.857, 58.03, -0.284162, , 
506394.381, 101051.238, 58.07, -0.286014, , 
506881.857, 101078.714, 58.12, -0.287567, , 
507002.095, 101060.619, 58.16, -0.288504, , 
507345.190, 101000.452, 58.20, -0.291367, , 
507757.976, 101059.405, 58.24, -0.291884, , 
508152.429, 101091.952, 58.28, -0.292907, , 
508358.905, 101077.619, 58.33, -0.294140, , 
508573.476, 101039.929, 58.37, -0.295929, , 
508780.238, 101009.881, 58.41, -0.297513, , 
508883.214, 101039.167, 58.45, -0.297316, , 
509169.500, 101022.095, 58.50, -0.298962, , 
509416.238, 101053.786, 58.54, -0.299346, , 
509228.000, 100988.429, 58.58, -0.299971, , 
509314.262, 101043.762, 58.62, -0.299119, , 
509399.357, 101062.333, 58.66, -0.299082, , 
509330.667, 101043.595, 58.71, -0.299195, , 
509192.762, 101035.881, 58.75, -0.298758, , 
509305.667, 101098.405, 58.79, -0.297864, , 
508975.000, 101052.810, 58.83, -0.297418, , 
508852.405, 101060.214, 58.87, -0.296711, , 
508839.286, 101072.857, 58.92, -0.296372, , 
508289.190, 101076.000, 58.96, -0.293867, , 
508103.524, 101105.095, 59.00, -0.292397, , 
507816.167, 101101.000, 59.04, -0.291216, , 
507513.500, 101194.071, 59.09, -0.287803, , 
506903.048, 101113.810, 59.13, -0.286880, , 
506342.214, 101086.952, 59.17, -0.284987, , 
506193.762, 101145.714, 59.21, -0.283019, , 
506025.048, 101214.881, 59.26, -0.280730, , 
505322.738, 101132.405, 59.30, -0.279439, , 
505020.881, 101179.381, 59.34, -0.277050, , 
504282.619, 101134.238, 59.38, -0.274762, , 
503840.833, 101157.119, 59.42, -0.272280, , 
503451.190, 101147.000, 59.47, -0.270764, , 
502981.048, 101178.833, 59.51, -0.267954, , 
502252.167, 101090.071, 59.55, -0.266665, , 
502121.690, 101108.405, 59.59, -0.265673, , 
501576.405, 101109.071, 59.63, -0.263212, , 
501371.310, 101120.286, 59.68, -0.262042, , 
501173.810, 101138.452, 59.72, -0.260752, , 
500988.143, 101129.190, 59.76, -0.260124, , 
500980.667, 101123.214, 59.80, -0.260223, , 
500653.524, 101073.976, 59.85, -0.259849, , 
500571.143, 101117.286, 59.89, -0.258515, , 
500693.619, 101080.500, 59.93, -0.259884, , 
500939.429, 101185.000, 59.97, -0.258663, , 
500884.762, 101103.381, 60.02, -0.260234, , 
501168.786, 101109.762, 60.06, -0.261367, , 
501480.071, 101145.238, 60.10, -0.261975, , 
501689.381, 101136.143, 60.14, -0.263117, , 
502001.714, 101114.190, 60.18, -0.265006, , 
502152.071, 101111.929, 60.23, -0.265730, , 
502412.595, 101094.262, 60.27, -0.267291, , 
502819.286, 101102.048, 60.31, -0.268938, , 
503059.310, 101071.595, 60.35, -0.270690, , 
503299.048, 101076.571, 60.40, -0.271652, , 
503829.833, 101115.524, 60.44, -0.273157, , 
504175.500, 101146.000, 60.48, -0.274022, , 
505015.738, 101251.405, 60.52, -0.275425, , 
505150.714, 101227.548, 60.56, -0.276557, , 
504993.429, 101122.833, 60.60, -0.278185, , 
505522.738, 101122.786, 60.65, -0.280544, , 
505959.024, 101212.786, 60.69, -0.280483, , 
506724.690, 101283.548, 60.73, -0.282314, , 
506883.762, 101278.286, 60.78, -0.283137, , 
507018.095, 101268.833, 60.82, -0.283943, , 
507160.119, 101254.452, 60.86, -0.284893, , 
507333.452, 101270.167, 60.90, -0.285313, , 
507494.214, 101275.857, 60.94, -0.285899, , 
507236.333, 101217.095, 60.99, -0.286062, , 
507214.452, 101209.262, 61.03, -0.286139, , 
506725.857, 101111.286, 61.07, -0.286150, , 
506697.452, 101064.762, 61.11, -0.287059, , 
506792.667, 101108.762, 61.16, -0.286502, , 
506345.262, 101091.881, 61.20, -0.284891, , 
506642.143, 101148.119, 61.24, -0.284958, , 
506537.595, 101131.214, 61.28, -0.284870, , 
506368.595, 101147.333, 61.32, -0.283760, , 
506105.095, 101177.143, 61.36, -0.281926, , 
505724.905, 101198.143, 61.41, -0.279767, , 
505577.429, 101216.310, 61.45, -0.278707, , 
505442.643, 101181.452, 61.49, -0.278882, , 
504769.500, 101109.381, 61.53, -0.277487, , 
504512.333, 101127.857, 61.58, -0.275929, , 
504174.190, 101107.738, 61.62, -0.274868, , 
503947.524, 101138.167, 61.66, -0.273178, , 
503580.667, 101135.500, 61.71, -0.271599, , 
503295.071, 101125.143, 61.75, -0.270553, , 
503075.905, 101112.000, 61.79, -0.269865, , 
503047.976, 101183.167, 61.83, -0.268157, , 
502878.071, 101202.762, 61.87, -0.266961, , 
502821.619, 101224.286, 61.92, -0.266230, , 
502043.976, 101149.952, 61.96, -0.264400, , 
501706.024, 101042.810, 62.00, -0.265269, , 
501691.429, 101030.500, 62.04, -0.265478, , 
501870.500, 101119.071, 62.09, -0.264309, , 
501752.000, 101074.595, 62.13, -0.264768, , 
501772.857, 101075.786, 62.17, -0.264835, , 
502238.452, 101224.452, 62.21, -0.263614, , 
502147.000, 101196.952, 62.25, -0.263816, , 
501989.381, 101100.619, 62.30, -0.265253, , 
502145.762, 101087.357, 62.34, -0.266249, , 
502296.476, 101040.405, 62.38, -0.267970, , 
502692.190, 101185.357, 62.42, -0.266516, , 
502859.762, 101193.476, 62.46, -0.267085, , 
503017.905, 101162.952, 62.51, -0.268472, , 
503107.143, 101130.619, 62.55, -0.269590, , 
503695.643, 101195.190, 62.59, -0.270785, , 
503630.429, 101101.714, 62.63, -0.272573, 8, 1.114
504121.786, 101123.310, 62.68, -0.274287, , 
504628.167, 101248.333, 62.72, -0.273766, , 
504928.929, 101291.048, 62.76, -0.274158, , 
504771.071, 101249.238, 62.80, -0.274383, , 
505160.714, 101293.643, 62.84, -0.275133, , 
504837.214, 101157.810, 62.89, -0.276711, , 
505021.857, 101192.667, 62.93, -0.276759, , 
505046.524, 101121.786, 62.97, -0.278445, , 
505133.310, 101108.262, 63.01, -0.279133, , 
505313.071, 101160.881, 63.05, -0.278763, , 
505583.119, 101215.262, 63.10, -0.278756, , 
505804.310, 101213.905, 63.14, -0.279770, , 
505040.405, 101083.476, 63.18, -0.279271, , 
505072.548, 101136.071, 63.22, -0.278243, , 
505222.667, 101183.357, 63.26, -0.277860, , 
504813.976, 101123.262, 63.31, -0.277376, , 
504528.476, 101054.738, 63.35, -0.277628, , 
504457.238, 101105.500, 63.39, -0.276180, , 
503954.095, 101021.310, 63.43, -0.275810, , 
504183.643, 101119.810, 63.48, -0.274641, , 
504157.881, 101115.333, 63.52, -0.274626, , 
503698.833, 101076.405, 63.56, -0.273442, , 
504015.429, 101205.238, 63.61, -0.271990, , 
503537.929, 101205.429, 63.65, -0.269852, , 
503257.095, 101159.619, 63.69, -0.269616, , 
503296.310, 101172.119, 63.73, -0.269513, , 
503213.095, 101177.071, 63.77, -0.269031, , 
502856.881, 101145.024, 63.82, -0.268150, , 
502573.786, 101133.024, 63.86, -0.267150, , 
502553.714, 101134.476, 63.90, -0.267028, , 
502459.833, 101107.143, 63.94, -0.267216, , 
502395.071, 101135.095, 63.98, -0.266303, , 
502585.214, 101118.143, 64.02, -0.267532, , 
502478.238, 101166.071, 64.07, -0.265987, , 
502788.905, 101203.333, 64.11, -0.266549, , 
503248.714, 101289.738, 64.15, -0.266686, , 
503489.310, 101303.167, 64.20, -0.267463, , 
503544.119, 101303.167, 64.24, -0.267708, , 
503821.905, 101303.167, 64.28, -0.268949, , 
504166.643, 101303.167, 64.32, -0.270488, , 
504067.571, 101303.167, 64.37, -0.270046, , 
504351.143, 101303.167, 64.41, -0.271312, , 
504424.524, 101303.167, 64.45, -0.271639, , 
504346.310, 101303.167, 64.49, -0.271290, , 
504442.619, 101303.167, 64.53, -0.271720, , 
504939.905, 101303.167, 64.58, -0.273937, , 
504919.357, 101348.643, 64.62, -0.272836, , 
505175.714, 101427.976, 64.66, -0.272217, , 
504836.524, 101323.833, 64.70, -0.273017, , 
504799.619, 101265.976, 64.75, -0.274138, , 
504846.452, 101343.929, 64.79, -0.272615, , 
505157.262, 101400.429, 64.83, -0.272746, , 
505216.690, 101364.452, 64.87, -0.273809, , 
505085.167, 101355.500, 64.91, -0.273422, , 
504943.619, 101321.429, 64.96, -0.273548, , 
504605.738, 101270.810, 65.00, -0.273166, , 
504858.952, 101352.167, 65.04, -0.272488, , 
504556.119, 101316.214, 65.08, -0.271936, , 
504108.262, 101239.548, 65.12, -0.271641, , 
504079.357, 101249.548, 65.17, -0.271290, , 
504538.476, 101329.429, 65.21, -0.271564, , 
504347.643, 101336.667, 65.25, -0.270552, , 
504336.881, 101328.452, 65.29, -0.270686, , 
503741.119, 101217.238, 65.34, -0.270498, , 
503581.976, 101242.619, 65.38, -0.269223, , 
503477.143, 101297.381, 65.42, -0.267537, , 
503402.024, 101260.048, 65.46, -0.268031, , 
503532.571, 101275.143, 65.51, -0.268279, , 
503708.119, 101319.286, 65.55, -0.268083, , 
503652.976, 101288.071, 65.59, -0.268530, , 
503714.595, 101283.905, 65.63, -0.268898, , 
503681.357, 101315.643, 65.67, -0.268044, , 
504002.190, 101336.024, 65.72, -0.269024, , 
504242.190, 101408.238, 65.76, -0.268493, , 
504147.667, 101379.214, 65.80, -0.268715, , 
504003.762, 101361.429, 65.84, -0.268467, , 
504000.167, 101347.190, 65.89, -0.268767, , 
504195.905, 101358.071, 65.93, -0.269400, , 
504161.929, 101398.714, 65.97, -0.268346, , 
504429.690, 101434.643, 66.01, -0.268743, , 
504737.476, 101425.381, 66.05, -0.270322, , 
