FlowCell Text Data File: 230207_sample1.csv
Software Version: 2.00Q
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.207
Date: 2023-02-07
Time: 16:50:08
User: Riyaz Shah

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 38 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2.0
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 10
Distance/fraction: 7.83 mm
Start Distance: 0.00 mm
Volume/fraction: 1.117 ml
Data Samples/mm: 22.94

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 218 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 10 ms
Sample A Zero: 466075
Source A Zero: 105609.6

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
527849.762, 106761.310, 21.16, -0.255696, , 
526657.333, 106840.881, 21.20, -0.248930, , 
525369.762, 106816.214, 21.24, -0.243941, , 
523995.190, 106779.881, 21.29, -0.238811, , 
523170.929, 106856.667, 21.33, -0.233650, , 
521973.071, 106787.000, 21.37, -0.229959, , 
520426.548, 106783.762, 21.41, -0.223350, , 
519129.214, 106690.738, 21.45, -0.219694, , 
518302.548, 106746.571, 21.50, -0.214931, , 
517439.167, 106737.714, 21.54, -0.211365, , 
516559.595, 106827.405, 21.58, -0.205647, , 
515860.238, 106793.071, 21.62, -0.203321, , 
514745.762, 106727.786, 21.66, -0.199830, , 
514032.500, 106738.905, 21.71, -0.196475, , 
512230.595, 106668.976, 21.75, -0.190047, , 
511850.190, 106679.000, 21.79, -0.188164, , 
511256.405, 106774.238, 21.83, -0.183544, , 
510079.810, 106758.167, 21.88, -0.178697, , 
509968.881, 106806.381, 21.92, -0.177192, , 
509233.976, 106856.643, 21.96, -0.172888, , 
508435.595, 106869.048, 22.01, -0.169095, , 
507792.881, 106858.000, 22.05, -0.166481, , 
507153.143, 106867.429, 22.09, -0.163446, , 
506389.167, 106833.929, 22.13, -0.160759, , 
505946.762, 106774.786, 22.17, -0.160038, , 
505291.238, 106769.929, 22.21, -0.157223, , 
504730.048, 106784.643, 22.26, -0.154412, , 
504032.357, 106697.833, 22.30, -0.153129, , 
504251.071, 106749.238, 22.34, -0.153021, , 
503449.381, 106669.095, 22.38, -0.151131, , 
503234.095, 106678.381, 22.43, -0.149972, , 
502853.714, 106751.548, 22.47, -0.146728, , 
502370.524, 106645.000, 22.51, -0.146812, , 
501102.548, 106637.238, 22.55, -0.141288, , 
501870.500, 106682.548, 22.60, -0.143778, , 
501680.548, 106761.143, 22.64, -0.141269, , 
501634.071, 106674.095, 22.68, -0.142896, , 
501326.571, 106683.500, 22.72, -0.141318, , 
501215.286, 106660.786, 22.76, -0.141298, , 
501004.333, 106690.762, 22.81, -0.139718, , 
501107.214, 106778.119, 22.85, -0.138338, , 
501143.214, 106654.048, 22.89, -0.141116, , 
500905.333, 106617.952, 22.93, -0.140809, , 
500916.024, 106644.357, 22.98, -0.140300, , 
500756.429, 106594.024, 23.02, -0.140645, , 
500665.024, 106513.929, 23.06, -0.141926, , 
500635.095, 106541.667, 23.10, -0.141206, , 
500725.952, 106537.310, 23.14, -0.141706, , 
500897.857, 106559.571, 23.19, -0.142008, , 
501035.619, 106529.714, 23.23, -0.143258, , 
501519.429, 106622.833, 23.27, -0.143464, , 
501640.619, 106613.381, 23.31, -0.144207, , 
501614.452, 106578.667, 23.35, -0.144822, , 
501931.262, 106653.738, 23.40, -0.144659, , 
502204.786, 106669.643, 23.44, -0.145549, , 
502729.286, 106662.381, 23.48, -0.148051, 3, 1.115
502885.095, 106661.952, 23.52, -0.148758, , 
503285.786, 106666.357, 23.56, -0.150457, , 
503761.619, 106681.452, 23.61, -0.152265, , 
504666.143, 106721.786, 23.65, -0.155452, , 
505128.405, 106703.452, 23.69, -0.157899, , 
505210.143, 106618.405, 23.73, -0.160058, , 
505310.595, 106532.000, 23.78, -0.162329, , 
505963.405, 106581.119, 23.82, -0.164198, , 
506648.667, 106636.833, 23.86, -0.166067, , 
507439.262, 106726.690, 23.90, -0.167681, , 
508103.976, 106685.786, 23.95, -0.171489, , 
508531.000, 106654.048, 23.99, -0.174050, , 
508725.310, 106591.643, 24.03, -0.176226, , 
509816.333, 106631.190, 24.07, -0.180213, , 
509970.095, 106577.405, 24.12, -0.182027, , 
510628.690, 106572.524, 24.16, -0.185034, , 
511149.500, 106597.095, 24.20, -0.186810, , 
511473.452, 106521.548, 24.24, -0.189831, , 
511981.095, 106471.786, 24.28, -0.193115, , 
512934.762, 106504.048, 24.33, -0.196621, , 
513814.762, 106519.429, 24.37, -0.200154, , 
514531.048, 106478.143, 24.41, -0.204161, , 
515268.357, 106516.214, 24.45, -0.206579, , 
515489.714, 106463.310, 24.49, -0.208664, , 
516223.786, 106409.500, 24.54, -0.213004, , 
516910.286, 106429.143, 24.58, -0.215579, , 
517383.310, 106441.429, 24.62, -0.217378, , 
518797.857, 106508.952, 24.66, -0.222095, , 
519626.762, 106490.571, 24.71, -0.226076, , 
520114.810, 106449.833, 24.75, -0.229050, , 
520921.310, 106425.690, 24.79, -0.233047, , 
521201.190, 106375.167, 24.83, -0.235325, , 
521974.071, 106438.905, 24.87, -0.237311, , 
522680.571, 106434.762, 24.92, -0.240443, , 
523587.381, 106425.238, 24.96, -0.244545, , 
524134.667, 106425.238, 25.00, -0.246896, , 
524779.548, 106425.238, 25.04, -0.249664, , 
525146.167, 106425.238, 25.09, -0.251235, , 
525771.405, 106425.238, 25.13, -0.253913, , 
526362.810, 106425.238, 25.18, -0.256443, , 
526374.000, 106425.238, 25.22, -0.256491, , 
526928.429, 106425.238, 25.26, -0.258860, , 
527812.405, 106425.238, 25.30, -0.262632, , 
528271.643, 106425.238, 25.35, -0.264589, , 
528975.262, 106425.238, 25.39, -0.267585, , 
530053.452, 106425.238, 25.43, -0.272167, , 
530301.976, 106403.810, 25.47, -0.273675, , 
531267.976, 106440.000, 25.52, -0.277005, , 
531534.786, 106378.500, 25.56, -0.279436, , 
531367.071, 106299.095, 25.60, -0.280406, , 
532460.429, 106349.810, 25.64, -0.283959, , 
532555.262, 106261.024, 25.68, -0.286239, , 
532522.048, 106276.619, 25.73, -0.285768, , 
533471.833, 106323.119, 25.77, -0.288794, , 
533772.262, 106364.214, 25.81, -0.289191, , 
533917.762, 106323.429, 25.85, -0.290668, , 
534038.262, 106296.929, 25.89, -0.291737, , 
534755.714, 106367.548, 25.94, -0.293263, , 
534693.524, 106316.786, 25.98, -0.294076, , 
535113.048, 106373.071, 26.02, -0.294650, , 
535145.619, 106370.643, 26.06, -0.294838, , 
535418.143, 106337.238, 26.11, -0.296691, , 
535596.000, 106356.357, 26.15, -0.297034, , 
535520.786, 106280.690, 26.19, -0.298319, , 
535842.214, 106265.952, 26.23, -0.299982, , 
536308.238, 106297.190, 26.28, -0.301277, , 
536275.667, 106288.381, 26.32, -0.301326, , 
536367.857, 106288.643, 26.36, -0.301708, , 
536541.286, 106284.190, 26.40, -0.302530, , 
536957.500, 106341.881, 26.44, -0.303053, , 
537353.286, 106396.976, 26.49, -0.303546, , 
537857.190, 106387.548, 26.53, -0.305855, , 
537602.976, 106332.595, 26.57, -0.305954, , 
538083.595, 106402.762, 26.61, -0.306480, , 
538020.881, 106344.381, 26.65, -0.307453, , 
537353.214, 106345.143, 26.70, -0.304642, , 
538016.952, 106413.905, 26.74, -0.305966, , 
538338.500, 106429.667, 26.78, -0.306977, , 
538470.024, 106461.310, 26.82, -0.306858, , 
538273.190, 106364.310, 26.87, -0.308086, , 
538530.429, 106417.262, 26.91, -0.308041, , 
538155.048, 106326.571, 26.95, -0.308391, , 
537561.452, 106281.905, 26.99, -0.306853, , 
537847.714, 106267.571, 27.03, -0.308354, , 
537959.643, 106297.595, 27.08, -0.308187, , 
538152.833, 106319.762, 27.12, -0.308526, , 
538291.905, 106376.619, 27.16, -0.307904, , 
537972.119, 106340.381, 27.20, -0.307333, , 
537696.667, 106326.262, 27.24, -0.306480, , 
537552.857, 106312.310, 27.29, -0.306173, , 
537636.881, 106326.048, 27.33, -0.306234, , 
537787.190, 106368.857, 27.37, -0.305957, , 
537233.667, 106318.810, 27.41, -0.304699, , 
536468.905, 106241.714, 27.46, -0.303125, , 
536065.976, 106246.333, 27.50, -0.301337, , 
535577.619, 106225.167, 27.54, -0.299734, , 
535277.833, 106320.167, 27.58, -0.296462, , 
534331.310, 106296.881, 27.63, -0.292972, , 
533312.643, 106269.238, 27.67, -0.289263, , 
531838.881, 106267.381, 27.71, -0.283075, , 
530218.667, 106224.357, 27.75, -0.277120, , 
528383.143, 106166.810, 27.79, -0.270535, , 
526079.833, 106135.143, 27.83, -0.261375, , 
523346.071, 106037.690, 27.88, -0.251718, , 
520741.738, 106086.595, 27.92, -0.239453, , 
518348.905, 106179.048, 27.96, -0.227128, , 
514513.214, 106130.762, 28.01, -0.211437, , 
511084.810, 106089.476, 28.05, -0.197267, , 
507314.571, 106100.524, 28.09, -0.180370, , 
503005.667, 106093.167, 28.13, -0.161330, , 
498243.619, 106100.381, 28.18, -0.139770, , 
493954.738, 106109.524, 28.22, -0.120121, , 
489524.405, 106158.643, 28.26, -0.098804, , 
484923.548, 106119.929, 28.30, -0.078374, , 
480057.262, 106133.381, 28.34, -0.055391, , 
474180.548, 106116.333, 28.39, -0.028033, , 
469363.167, 106115.833, 28.43, -0.005064, , 
464332.643, 106112.143, 28.47, 0.019108, , 
459259.190, 106120.190, 28.51, 0.044003, , 
454107.310, 106108.595, 28.55, 0.069144, , 
449086.048, 106081.857, 28.60, 0.093600, , 
443982.619, 106112.690, 28.64, 0.119974, , 
439180.643, 106081.738, 28.68, 0.143790, , 
434218.619, 106055.881, 28.72, 0.168813, , 
428885.333, 106052.952, 28.76, 0.196563, , 
424710.952, 106124.214, 28.81, 0.220085, , 
419854.405, 106073.095, 28.85, 0.244883, , 
415225.024, 106109.595, 28.89, 0.270609, , 
410234.262, 106076.167, 28.93, 0.297112, , 
405892.548, 106044.619, 28.98, 0.320387, , 
401708.619, 105994.190, 29.02, 0.342635, , 
397955.524, 105973.238, 29.06, 0.363314, , 
394145.690, 105872.571, 29.10, 0.382824, , 
390268.857, 105885.286, 29.14, 0.405339, , 
387094.619, 106027.071, 29.19, 0.426729, , 
383802.167, 106060.690, 29.23, 0.446666, , 
380615.429, 106044.619, 29.27, 0.465088, , 
377143.762, 106027.024, 29.32, 0.485336, , 
373451.024, 105971.238, 29.36, 0.506295, , 
369682.714, 105955.167, 29.40, 0.528777, , 
367860.738, 105947.071, 29.44, 0.539723, , 
365003.643, 105955.286, 29.48, 0.557445, , 
362315.262, 105973.786, 29.53, 0.574474, , 
359564.262, 106042.452, 29.57, 0.593084, , 
357106.429, 105985.143, 29.61, 0.607304, , 
354583.286, 106075.881, 29.65, 0.625186, , 
351784.881, 105979.214, 29.70, 0.640966, , 
349506.405, 106005.405, 29.74, 0.656145, , 
347442.952, 106045.071, 29.78, 0.670313, , 
345155.905, 106028.786, 29.82, 0.684830, , 
342710.952, 105978.071, 29.86, 0.699751, , 
340544.452, 105939.881, 29.91, 0.713211, , 
338841.595, 106019.976, 29.95, 0.726193, , 
337057.167, 106009.000, 29.99, 0.737843, , 
335164.524, 106039.429, 30.03, 0.751161, , 
333445.786, 106012.286, 30.08, 0.762155, , 
332167.429, 105992.952, 30.12, 0.770389, , 
330585.310, 105888.000, 30.16, 0.778904, , 
329128.976, 105849.762, 30.20, 0.788027, , 
327990.786, 105978.095, 30.24, 0.798550, , 
327219.000, 106063.952, 30.29, 0.805674, , 
326083.548, 106006.929, 30.33, 0.812286, , 
325523.667, 106024.952, 30.37, 0.816536, , 
324589.286, 105976.762, 30.41, 0.821982, , 
324157.357, 105913.381, 30.45, 0.823632, , 
324123.571, 105939.786, 30.50, 0.824428, , 
323996.357, 105965.238, 30.54, 0.825852, , 
324387.810, 106002.714, 30.58, 0.823930, , 
324732.595, 106022.095, 30.62, 0.821951, , 
325675.262, 106021.238, 30.67, 0.815409, , 
326746.524, 106049.762, 30.71, 0.808624, , 
327637.548, 105933.000, 30.75, 0.800017, , 
328516.833, 106032.762, 30.79, 0.796104, , 
329874.619, 106058.333, 30.83, 0.787364, , 
331806.357, 106048.024, 30.87, 0.774006, , 
333647.643, 106028.833, 30.92, 0.761145, , 
335761.714, 105965.976, 30.96, 0.745596, , 
338411.048, 106002.714, 31.00, 0.728688, , 
340664.167, 105930.405, 31.05, 0.712219, , 
343453.452, 105944.667, 31.09, 0.694171, , 
346304.643, 105960.667, 31.13, 0.675906, , 
348768.310, 105966.619, 31.17, 0.660079, , 
351918.143, 105875.595, 31.21, 0.637912, , 
355270.286, 105903.905, 31.26, 0.617179, , 
357774.738, 105898.429, 31.30, 0.601254, , 
360258.929, 105798.357, 31.34, 0.583555, 4, 1.121
363043.976, 105818.810, 31.38, 0.566659, , 
366016.548, 105841.857, 31.43, 0.548798, , 
369215.238, 105949.238, 31.47, 0.531498, , 
371669.738, 105936.048, 31.51, 0.516307, , 
374309.762, 105854.405, 31.55, 0.498643, , 
376989.595, 105845.310, 31.59, 0.482395, , 
379780.452, 105813.762, 31.64, 0.465126, , 
382250.119, 105836.714, 31.68, 0.451027, , 
384820.238, 105889.571, 31.72, 0.437070, , 
387431.786, 105875.214, 31.76, 0.421544, , 
390117.810, 105893.738, 31.81, 0.406390, , 
392255.381, 105866.262, 31.85, 0.393509, , 
394319.524, 105884.667, 31.89, 0.382089, , 
396193.810, 105862.167, 31.93, 0.370939, , 
398313.881, 105840.429, 31.97, 0.358467, , 
400386.310, 105836.381, 32.02, 0.346702, , 
402080.738, 105767.405, 32.06, 0.335731, , 
403694.905, 105799.071, 32.10, 0.327388, , 
405226.786, 105799.405, 32.14, 0.318872, , 
406576.262, 105800.381, 32.18, 0.311411, , 
408107.214, 105844.714, 32.23, 0.303896, , 
408689.476, 105705.119, 32.27, 0.297717, , 
409722.024, 105776.452, 32.31, 0.293557, , 
409821.929, 105713.667, 32.36, 0.291672, , 
410584.881, 105688.048, 32.39, 0.286941, , 
410784.810, 105722.357, 32.44, 0.286576, , 
411112.095, 105743.119, 32.48, 0.285225, , 
410648.357, 105768.952, 32.52, 0.288315, , 
410355.000, 105803.643, 32.56, 0.290661, , 
409797.833, 105723.952, 32.61, 0.292023, , 
408631.690, 105727.048, 32.65, 0.298502, , 
407746.643, 105705.262, 32.69, 0.302918, , 
406028.619, 105756.667, 32.73, 0.313514, , 
404258.738, 105679.929, 32.78, 0.321712, , 
402336.524, 105773.000, 32.82, 0.334419, , 
400204.071, 105773.000, 32.86, 0.346378, , 
397476.381, 105773.000, 32.91, 0.361769, , 
394321.762, 105773.000, 32.95, 0.379701, , 
391055.524, 105773.000, 32.99, 0.398420, , 
387820.333, 105773.000, 33.03, 0.417115, , 
383927.190, 105773.000, 33.08, 0.439820, , 
380034.286, 105773.000, 33.12, 0.462755, , 
376273.405, 105773.000, 33.16, 0.485137, , 
372094.571, 105773.000, 33.20, 0.510270, , 
368220.452, 105773.000, 33.24, 0.533823, , 
364237.595, 105773.000, 33.29, 0.558298, , 
360168.786, 105885.048, 33.33, 0.585961, , 
356405.524, 105905.119, 33.37, 0.610025, , 
352583.714, 105924.595, 33.41, 0.634701, , 
348743.714, 105823.762, 33.45, 0.657202, , 
345123.119, 105750.357, 33.50, 0.679126, , 
341217.857, 105757.762, 33.54, 0.704894, , 
337740.000, 105784.881, 33.58, 0.728526, , 
334498.976, 105736.048, 33.62, 0.749187, , 
331202.405, 105711.905, 33.66, 0.770961, , 
329089.119, 105787.333, 33.71, 0.786972, , 
326708.190, 105853.381, 33.75, 0.804717, , 
323830.571, 105717.238, 33.79, 0.821731, , 
321562.143, 105772.167, 33.83, 0.838719, , 
319332.000, 105825.048, 33.87, 0.855506, , 
316805.500, 105747.571, 33.92, 0.871734, , 
314881.167, 105708.357, 33.96, 0.884610, , 
313292.286, 105725.048, 34.00, 0.896350, , 
311857.786, 105694.500, 34.05, 0.906028, , 
310780.214, 105706.595, 34.09, 0.914075, , 
309402.357, 105622.095, 34.13, 0.922274, , 
308205.095, 105615.976, 34.17, 0.930869, , 
307485.310, 105679.905, 34.21, 0.937493, , 
306469.024, 105688.119, 34.26, 0.945118, , 
305571.976, 105706.881, 34.30, 0.952114, , 
304719.119, 105740.095, 34.34, 0.959111, , 
304200.333, 105737.095, 34.38, 0.962882, , 
303652.310, 105747.143, 34.43, 0.967154, , 
303201.500, 105763.429, 34.47, 0.970844, , 
302556.048, 105681.595, 34.51, 0.973898, , 
302162.048, 105651.190, 34.55, 0.976183, , 
302327.310, 105678.952, 34.59, 0.975543, , 
302409.143, 105690.000, 34.63, 0.975169, , 
302649.429, 105763.214, 34.68, 0.974940, , 
302601.952, 105714.548, 34.72, 0.974258, , 
302926.857, 105756.048, 34.76, 0.972726, , 
303297.000, 105769.095, 34.81, 0.970256, , 
303914.167, 105803.833, 34.85, 0.966420, , 
304911.214, 105909.786, 34.89, 0.961301, , 
305317.286, 105784.357, 34.93, 0.955640, , 
306112.738, 105746.667, 34.97, 0.948982, , 
307428.833, 105784.833, 35.02, 0.940140, , 
309020.071, 105793.405, 35.06, 0.928704, , 
310471.333, 105809.048, 35.10, 0.918492, , 
311706.143, 105767.976, 35.14, 0.908686, , 
313055.857, 105687.929, 35.18, 0.897259, , 
315206.810, 105732.143, 35.23, 0.882790, , 
317301.119, 105667.000, 35.27, 0.866500, , 
319667.690, 105701.095, 35.31, 0.850504, , 
322237.071, 105717.357, 35.35, 0.832834, , 
324629.476, 105709.714, 35.40, 0.816025, , 
327547.857, 105730.524, 35.44, 0.796328, , 
330347.548, 105637.833, 35.48, 0.775200, , 
333144.024, 105526.333, 35.52, 0.753853, , 
336121.714, 105460.952, 35.56, 0.732433, , 
339363.548, 105425.262, 35.61, 0.710070, , 
342744.310, 105386.857, 35.65, 0.686942, , 
346261.571, 105349.238, 35.69, 0.663162, , 
349605.500, 105317.476, 35.73, 0.640855, , 
353125.500, 105265.357, 35.77, 0.617196, , 
356922.429, 105280.262, 35.82, 0.593446, , 
360640.381, 105288.143, 35.86, 0.570294, , 
364803.262, 105320.881, 35.90, 0.545166, , 
368371.405, 105325.714, 35.94, 0.523364, , 
372181.714, 105395.929, 35.99, 0.501706, , 
375967.048, 105436.500, 36.03, 0.479799, , 
379807.048, 105482.952, 36.07, 0.457922, , 
383183.738, 105418.905, 36.11, 0.436636, , 
386186.881, 105366.762, 36.16, 0.417954, , 
389625.548, 105367.452, 36.20, 0.398019, , 
392672.762, 105366.905, 36.24, 0.380475, , 
395531.952, 105371.143, 36.28, 0.364239, , 
398421.952, 105346.786, 36.33, 0.347335, , 
401665.643, 105340.881, 36.37, 0.328962, , 
404973.167, 105317.476, 36.41, 0.310006, , 
408352.071, 105459.071, 36.45, 0.294331, , 
410722.000, 105392.905, 36.49, 0.279896, , 
412776.524, 105375.619, 36.54, 0.268298, , 
415215.190, 105379.048, 36.58, 0.255115, , 
417718.548, 105456.738, 36.62, 0.243246, , 
419895.262, 105356.952, 36.66, 0.229419, , 
422493.690, 105355.619, 36.70, 0.215507, , 
424657.143, 105307.667, 36.75, 0.202988, , 
426978.786, 105279.595, 36.79, 0.190118, , 
429072.595, 105278.810, 36.83, 0.179093, , 
431130.786, 105323.238, 36.87, 0.169273, , 
432854.476, 105361.548, 36.91, 0.161112, , 
434775.429, 105386.690, 36.96, 0.151684, , 
436558.452, 105413.119, 37.00, 0.143038, , 
437959.690, 105326.571, 37.04, 0.133978, , 
439666.310, 105285.262, 37.08, 0.124343, , 
441907.571, 105386.286, 37.13, 0.115058, , 
443557.190, 105437.214, 37.17, 0.107761, , 
444339.119, 105289.714, 37.21, 0.100646, , 
445761.952, 105241.595, 37.25, 0.092423, , 
447021.095, 105236.762, 37.30, 0.085972, , 
448365.119, 105208.119, 37.34, 0.078603, , 
449709.714, 105189.024, 37.38, 0.071456, , 
451153.357, 105178.667, 37.42, 0.064022, , 
452742.690, 105290.024, 37.46, 0.058489, , 
453716.119, 105214.190, 37.51, 0.052034, , 
454986.357, 105182.738, 37.55, 0.045070, , 
456199.571, 105285.500, 37.59, 0.041275, , 
457568.595, 105322.476, 37.63, 0.035322, , 
458794.690, 105248.071, 37.68, 0.027709, , 
460146.905, 105253.333, 37.72, 0.021199, , 
461329.405, 105212.452, 37.76, 0.014548, , 
462381.833, 105240.738, 37.80, 0.010025, , 
463514.071, 105242.571, 37.85, 0.004561, , 
464670.881, 105196.571, 37.89, -0.002033, , 
466039.286, 105223.524, 37.93, -0.008074, , 
467234.310, 105259.690, 37.97, -0.013064, , 
468223.952, 105247.024, 38.01, -0.018096, , 
469123.929, 105276.500, 38.06, -0.021787, , 
470196.238, 105278.833, 38.10, -0.026875, , 
471381.286, 105345.286, 38.14, -0.031120, , 
471796.190, 105284.452, 38.18, -0.034400, , 
472862.310, 105267.167, 38.22, -0.039849, , 
473884.000, 105252.190, 38.27, -0.045026, , 
474845.190, 105257.000, 38.31, -0.049484, , 
475705.119, 105244.214, 38.35, -0.053829, , 
476432.000, 105221.738, 38.39, -0.057745, , 
477197.381, 105183.690, 38.44, -0.062172, , 
477977.476, 105199.286, 38.48, -0.065514, , 
478825.810, 105136.286, 38.52, -0.070853, , 
479432.310, 105181.810, 38.56, -0.072727, , 
480357.262, 105041.595, 38.60, -0.080067, , 
481446.048, 104955.357, 38.65, -0.087010, , 
482552.286, 104947.238, 38.69, -0.092349, , 
483765.119, 105006.429, 38.73, -0.096729, , 
484503.810, 104960.929, 38.77, -0.101138, , 
485192.595, 104972.929, 38.82, -0.104078, , 
485937.190, 104969.786, 38.86, -0.107597, , 
486674.452, 104930.976, 38.90, -0.111840, , 
487689.143, 104949.214, 38.94, -0.116136, , 
488811.119, 104962.833, 38.98, -0.121016, , 
489304.310, 104917.429, 39.03, -0.124259, , 
490032.738, 104915.595, 39.07, -0.127646, , 
490692.286, 104912.881, 39.11, -0.130731, , 
491119.810, 104848.595, 39.15, -0.134070, 5, 1.114
491977.643, 104883.357, 39.19, -0.137252, , 
492670.667, 104830.810, 39.24, -0.141547, , 
493635.762, 104865.500, 39.28, -0.145207, , 
494195.810, 104867.595, 39.32, -0.147714, , 
494842.190, 104914.857, 39.37, -0.149641, , 
495409.405, 104902.905, 39.41, -0.152476, , 
495992.143, 104895.976, 39.45, -0.155270, , 
496675.929, 104905.000, 39.49, -0.158177, , 
496879.976, 104789.286, 39.53, -0.161585, , 
497426.381, 104785.381, 39.58, -0.164142, , 
498080.048, 104868.619, 39.62, -0.165310, , 
498854.952, 104867.833, 39.66, -0.168826, , 
499096.476, 104799.595, 39.70, -0.171380, , 
499750.000, 104870.929, 39.75, -0.172793, , 
500075.976, 104868.452, 39.79, -0.174314, , 
500479.143, 104790.071, 39.83, -0.177810, , 
501094.905, 104802.357, 39.87, -0.180314, , 
501974.881, 104869.071, 39.91, -0.182830, , 
502232.024, 104860.476, 39.96, -0.184167, , 
502691.405, 104820.810, 40.00, -0.187076, , 
503227.286, 104822.905, 40.04, -0.189429, , 
503370.167, 104743.000, 40.08, -0.191784, , 
504650.786, 104954.881, 40.12, -0.192954, , 
505344.548, 104991.738, 40.17, -0.195255, , 
505915.333, 104971.952, 40.21, -0.198220, , 
506279.214, 104983.000, 40.25, -0.199601, , 
506163.071, 104889.048, 40.29, -0.201100, , 
506581.048, 104813.310, 40.33, -0.204583, , 
506834.524, 104835.381, 40.38, -0.205235, , 
507043.143, 104752.500, 40.42, -0.207941, , 
507456.643, 104806.190, 40.46, -0.208622, , 
508024.357, 104881.476, 40.51, -0.209522, , 
508362.976, 104905.214, 40.55, -0.210513, , 
509179.619, 105277.190, 40.59, -0.206159, , 
509217.833, 105077.976, 40.63, -0.210591, , 
509503.071, 105077.976, 40.67, -0.211851, , 
510100.048, 105077.976, 40.72, -0.214486, , 
510662.310, 105077.976, 40.76, -0.216965, , 
510782.905, 105077.976, 40.80, -0.217497, , 
510996.952, 105077.976, 40.84, -0.218440, , 
511150.405, 105077.976, 40.88, -0.219115, , 
511417.357, 105077.976, 40.93, -0.220290, , 
512038.929, 105077.976, 40.97, -0.223024, , 
512602.738, 105077.976, 41.01, -0.225500, , 
512908.857, 105077.976, 41.06, -0.226844, , 
513098.548, 105077.976, 41.10, -0.227676, , 
513425.476, 104957.548, 41.14, -0.231690, , 
514229.310, 105024.048, 41.18, -0.233785, , 
514522.310, 105030.095, 41.23, -0.234938, , 
514548.405, 105000.595, 41.27, -0.235684, , 
514800.667, 105051.238, 41.31, -0.235702, , 
515397.381, 105111.476, 41.35, -0.237019, , 
515516.690, 105040.524, 41.39, -0.239059, , 
515657.571, 104991.714, 41.44, -0.240720, , 
515967.452, 104949.762, 41.48, -0.242972, , 
516188.000, 104934.976, 41.52, -0.244250, , 
516647.238, 104967.595, 41.56, -0.245552, , 
517003.405, 104968.762, 41.60, -0.247078, , 
517096.429, 104947.405, 41.65, -0.247941, , 
516945.095, 105007.905, 41.69, -0.245985, , 
517236.024, 104852.738, 41.73, -0.250579, , 
517671.667, 104876.429, 41.77, -0.251965, , 
518064.214, 104917.881, 41.81, -0.252782, , 
517838.333, 104931.524, 41.86, -0.251508, , 
518416.976, 105018.571, 41.90, -0.252155, , 
518471.357, 104959.881, 41.94, -0.253649, , 
518513.952, 104910.048, 41.98, -0.254903, , 
518668.833, 104872.952, 42.03, -0.256371, , 
519018.262, 104939.881, 42.07, -0.256451, , 
519119.000, 104870.190, 42.11, -0.258382, , 
519260.976, 104838.095, 42.15, -0.259687, , 
519573.667, 104882.262, 42.19, -0.260094, , 
519860.071, 104954.405, 42.24, -0.259786, , 
519428.881, 104888.405, 42.28, -0.259335, , 
519711.976, 104948.381, 42.32, -0.259274, , 
519717.381, 104941.238, 42.36, -0.259451, , 
519561.833, 104876.786, 42.41, -0.260160, , 
519775.143, 104873.452, 42.45, -0.261155, , 
520043.976, 104944.810, 42.49, -0.260788, , 
520458.738, 105034.500, 42.53, -0.260660, , 
520215.190, 105010.833, 42.58, -0.260113, , 
519574.548, 104854.405, 42.62, -0.260695, , 
519650.548, 104907.310, 42.66, -0.259889, , 
519678.643, 104936.548, 42.70, -0.259384, , 
519447.833, 104936.000, 42.75, -0.258396, , 
519406.500, 104961.667, 42.79, -0.257666, , 
519201.167, 104928.167, 42.83, -0.257495, , 
519538.548, 105025.238, 42.87, -0.256876, , 
518882.619, 104926.548, 42.91, -0.256148, , 
518368.619, 104899.071, 42.96, -0.254507, , 
518620.000, 104985.310, 43.00, -0.253749, , 
518179.643, 104938.500, 43.04, -0.252841, , 
517444.119, 104783.857, 43.08, -0.252963, , 
517566.690, 104868.476, 43.12, -0.251680, , 
517279.381, 104742.595, 43.17, -0.253133, , 
516795.690, 104769.119, 43.21, -0.250458, , 
516945.071, 104818.500, 43.25, -0.250048, , 
516634.143, 104792.262, 43.29, -0.249257, , 
516165.024, 104791.524, 43.33, -0.247229, , 
516187.976, 104897.214, 43.38, -0.245060, , 
516054.143, 104894.214, 43.42, -0.244541, , 
515676.119, 104923.857, 43.46, -0.242256, , 
515158.643, 104888.071, 43.50, -0.240764, , 
515251.857, 104936.833, 43.55, -0.240126, , 
514929.048, 104921.690, 43.59, -0.239040, , 
