FlowCell Text Data File: 230207_sample2.csv
Software Version: 2.00Q
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.207
Date: 2023-02-07
Time: 16:59:59
User: Riyaz Shah

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 38 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2.0
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 10
Distance/fraction: 7.83 mm
Start Distance: 0.00 mm
Volume/fraction: 1.117 ml
Data Samples/mm: 22.94

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 218 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 10 ms
Sample A Zero: 466075
Source A Zero: 105609.6

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
539904.905, 102738.405, 21.15, -0.392952, , 
539345.595, 102741.643, 21.19, -0.390549, , 
538990.500, 102717.881, 21.24, -0.389587, , 
538544.976, 102713.786, 21.28, -0.387816, , 
538201.857, 102781.333, 21.32, -0.384902, , 
537672.571, 102746.571, 21.36, -0.383449, , 
537455.095, 102753.357, 21.40, -0.382390, , 
537258.310, 102814.095, 21.45, -0.380236, , 
536423.762, 102766.286, 21.49, -0.377784, , 
535644.833, 102769.643, 21.53, -0.374441, , 
535241.095, 102718.833, 21.57, -0.373857, , 
534899.095, 102745.190, 21.61, -0.371841, , 
534301.071, 102707.500, 21.66, -0.370149, , 
533736.762, 102726.405, 21.70, -0.367357, , 
533565.595, 102709.762, 21.74, -0.367000, , 
532861.619, 102686.500, 21.78, -0.364538, , 
532366.167, 102695.786, 21.83, -0.362241, , 
532122.119, 102708.738, 21.87, -0.360926, , 
531828.262, 102792.071, 21.91, -0.357857, , 
531506.429, 102757.143, 21.96, -0.357260, , 
530917.929, 102720.500, 22.00, -0.355570, , 
530487.643, 102760.048, 22.04, -0.352879, , 
529948.024, 102718.857, 22.08, -0.351491, , 
529655.143, 102759.667, 22.12, -0.349353, , 
528915.571, 102752.881, 22.17, -0.346357, , 
528823.452, 102746.429, 22.21, -0.346106, , 
528303.786, 102739.929, 22.25, -0.344036, , 
527675.619, 102750.071, 22.29, -0.341136, , 
526648.762, 102766.286, 22.34, -0.336398, , 
526635.833, 102737.214, 22.38, -0.336979, , 
525980.786, 102686.119, 22.42, -0.335298, , 
525814.952, 102713.071, 22.46, -0.333997, , 
525590.024, 102739.357, 22.50, -0.332459, , 
525183.810, 102683.333, 22.55, -0.331946, , 
525120.595, 102674.929, 22.59, -0.331859, , 
524849.833, 102767.476, 22.63, -0.328671, , 
524262.976, 102797.000, 22.67, -0.325507, , 
523809.548, 102782.714, 22.71, -0.323873, , 
523686.548, 102836.405, 22.76, -0.322169, , 
523360.333, 102823.119, 22.80, -0.321057, , 
523075.810, 102777.452, 22.84, -0.320833, , 
522662.214, 102763.476, 22.88, -0.319359, , 
522553.762, 102791.905, 22.93, -0.318270, , 
521761.381, 102763.143, 22.97, -0.315484, , 
521282.952, 102712.976, 23.01, -0.314519, , 
521254.810, 102684.762, 23.05, -0.315016, , 
520854.976, 102720.524, 23.09, -0.312505, , 
520467.476, 102698.286, 23.14, -0.311318, , 
520757.643, 102716.595, 23.18, -0.312171, , 
520413.714, 102753.000, 23.22, -0.309886, , 
519962.095, 102740.071, 23.26, -0.308216, , 
520378.905, 102803.143, 23.30, -0.308638, , 
520210.714, 102772.286, 23.35, -0.308586, , 
520018.929, 102749.810, 23.39, -0.308248, , 
519793.071, 102694.500, 23.43, -0.308483, , 
519983.976, 102683.381, 23.48, -0.309553, 3, 1.114
519893.881, 102665.881, 23.52, -0.309546, , 
519725.810, 102671.881, 23.56, -0.308687, , 
519822.452, 102795.405, 23.60, -0.306400, , 
520028.619, 102765.690, 23.64, -0.307943, , 
520356.714, 102795.143, 23.68, -0.308717, , 
520235.238, 102833.119, 23.73, -0.307360, , 
520233.238, 102786.857, 23.77, -0.308364, , 
520231.500, 102714.048, 23.81, -0.309952, , 
520055.905, 102678.619, 23.85, -0.309968, , 
520839.548, 102737.762, 23.89, -0.312061, , 
520976.929, 102738.310, 23.94, -0.312642, , 
521201.786, 102791.381, 23.98, -0.312451, , 
521558.571, 102818.357, 24.02, -0.313401, , 
521090.333, 102759.905, 24.06, -0.312659, , 
521143.238, 102729.095, 24.11, -0.313562, , 
521265.167, 102756.548, 24.15, -0.313488, , 
521680.786, 102743.071, 24.19, -0.315576, , 
521791.476, 102770.524, 24.23, -0.315453, , 
522049.000, 102688.667, 24.27, -0.318356, , 
521839.048, 102682.000, 24.32, -0.317597, , 
522676.167, 102751.405, 24.36, -0.319684, , 
523331.214, 102749.905, 24.40, -0.322535, , 
523624.810, 102769.357, 24.45, -0.323371, , 
523944.762, 102706.238, 24.49, -0.326129, , 
524815.929, 102802.738, 24.53, -0.327754, , 
525081.167, 102836.119, 24.57, -0.328160, , 
525443.095, 102808.643, 24.62, -0.330312, , 
526116.048, 102783.071, 24.66, -0.333752, , 
525975.857, 102723.690, 24.70, -0.334453, , 
526870.619, 102677.857, 24.74, -0.339283, , 
527491.690, 102711.262, 24.78, -0.341202, , 
527733.881, 102718.548, 24.82, -0.342075, , 
528359.738, 102759.690, 24.87, -0.343841, , 
528574.571, 102723.810, 24.91, -0.345542, , 
529482.881, 102796.810, 24.95, -0.347807, , 
529471.167, 102796.810, 24.99, -0.347757, , 
529793.595, 102796.810, 25.04, -0.349128, , 
530698.738, 102796.810, 25.08, -0.352969, , 
531015.476, 102796.810, 25.12, -0.354312, , 
531718.929, 102796.810, 25.16, -0.357291, , 
531620.071, 102796.810, 25.21, -0.356873, , 
531970.048, 102796.810, 25.25, -0.358354, , 
532793.833, 102796.810, 25.29, -0.361836, , 
533090.548, 102796.810, 25.33, -0.363089, , 
533628.714, 102796.810, 25.38, -0.365359, , 
534380.738, 102796.810, 25.42, -0.368529, , 
534966.167, 102755.738, 25.46, -0.371892, , 
534801.476, 102724.833, 25.50, -0.371876, , 
535361.810, 102698.881, 25.54, -0.374801, , 
535481.381, 102652.690, 25.59, -0.376316, , 
535709.571, 102641.690, 25.63, -0.377516, , 
536110.071, 102644.190, 25.67, -0.379143, , 
536354.833, 102659.690, 25.71, -0.379831, , 
536650.548, 102638.190, 25.75, -0.381542, , 
536885.429, 102667.286, 25.80, -0.381889, , 
537526.714, 102721.167, 25.84, -0.383395, , 
537840.595, 102722.571, 25.88, -0.384678, , 
537941.476, 102768.714, 25.93, -0.384089, , 
538184.786, 102799.786, 25.97, -0.384427, , 
538229.214, 102717.905, 26.01, -0.386406, , 
538307.048, 102762.476, 26.05, -0.385755, , 
538633.476, 102767.714, 26.09, -0.387004, , 
538485.262, 102741.000, 26.14, -0.386970, , 
538330.071, 102689.619, 26.18, -0.387447, , 
538209.310, 102674.357, 26.22, -0.387277, , 
538457.667, 102660.881, 26.26, -0.388610, , 
538785.262, 102657.762, 26.31, -0.390048, , 
538880.167, 102629.024, 26.35, -0.391074, , 
538403.262, 102539.143, 26.39, -0.391053, , 
539027.452, 102591.952, 26.43, -0.392502, , 
539085.048, 102588.310, 26.47, -0.392822, , 
539560.024, 102624.143, 26.52, -0.394018, , 
539596.548, 102585.738, 26.56, -0.395013, , 
539728.952, 102643.786, 26.60, -0.394292, , 
539968.429, 102689.310, 26.64, -0.394293, , 
539325.429, 102606.333, 26.68, -0.393430, , 
539807.619, 102610.738, 26.73, -0.395345, , 
539789.143, 102601.000, 26.77, -0.395481, , 
540180.167, 102621.286, 26.81, -0.396666, , 
540250.833, 102611.000, 26.85, -0.397186, , 
540024.786, 102566.690, 26.90, -0.397216, , 
539628.857, 102521.452, 26.94, -0.396559, , 
540163.024, 102568.119, 26.98, -0.397761, , 
540235.952, 102534.429, 27.02, -0.398804, , 
539872.119, 102541.167, 27.06, -0.397140, , 
539474.214, 102517.905, 27.11, -0.395991, , 
539390.976, 102499.810, 27.15, -0.396041, , 
539568.952, 102519.762, 27.19, -0.396346, , 
538800.833, 102533.857, 27.23, -0.392830, , 
539167.881, 102546.667, 27.27, -0.394082, , 
539272.357, 102567.857, 27.32, -0.394053, , 
539329.000, 102600.857, 27.36, -0.393565, , 
538979.262, 102559.905, 27.40, -0.393004, , 
538705.476, 102549.381, 27.45, -0.392091, , 
538088.143, 102514.833, 27.49, -0.390269, , 
537905.048, 102528.000, 27.53, -0.389214, , 
537605.214, 102555.738, 27.57, -0.387351, , 
537018.762, 102577.190, 27.61, -0.384424, , 
536647.714, 102608.429, 27.65, -0.382183, , 
535886.405, 102569.667, 27.70, -0.379839, , 
535208.452, 102545.786, 27.74, -0.377514, , 
534871.643, 102657.595, 27.78, -0.373645, , 
533828.548, 102682.881, 27.83, -0.368698, , 
533013.071, 102662.905, 27.87, -0.365695, , 
532035.952, 102628.548, 27.91, -0.362319, , 
530990.381, 102598.310, 27.95, -0.358555, , 
530453.500, 102595.952, 27.99, -0.356330, , 
529505.548, 102666.952, 28.04, -0.350748, , 
528472.571, 102633.286, 28.08, -0.347092, , 
527234.286, 102584.810, 28.12, -0.342876, , 
525778.119, 102594.381, 28.16, -0.336442, , 
524614.048, 102679.833, 28.21, -0.329580, , 
523319.429, 102625.190, 28.25, -0.325218, , 
521421.905, 102595.357, 28.29, -0.317697, , 
520076.357, 102535.690, 28.33, -0.313192, , 
518735.143, 102533.476, 28.37, -0.307429, , 
516890.667, 102533.262, 28.42, -0.299418, , 
515535.929, 102569.500, 28.46, -0.292716, , 
513827.262, 102566.262, 28.50, -0.285316, , 
512159.143, 102623.214, 28.54, -0.276749, , 
510327.643, 102617.667, 28.59, -0.268809, , 
508352.452, 102610.881, 28.63, -0.260230, , 
506288.881, 102646.310, 28.67, -0.250300, , 
504129.929, 102649.619, 28.71, -0.240610, , 
501708.476, 102618.810, 28.76, -0.230450, , 
499253.548, 102604.905, 28.79, -0.219717, , 
496724.190, 102558.762, 28.84, -0.209299, , 
494546.714, 102568.333, 28.88, -0.199202, , 
492256.476, 102629.857, 28.92, -0.187406, , 
489744.690, 102616.000, 28.97, -0.176198, , 
487396.524, 102638.381, 29.01, -0.164891, , 
484707.500, 102535.262, 29.05, -0.154703, , 
482403.833, 102521.952, 29.09, -0.144274, , 
480129.310, 102559.738, 29.13, -0.132809, , 
477514.571, 102529.857, 29.17, -0.121175, , 
475320.190, 102570.381, 29.22, -0.109920, , 
472860.071, 102552.643, 29.26, -0.098632, , 
470524.929, 102511.976, 29.30, -0.088383, , 
468506.810, 102616.262, 29.34, -0.076422, , 
466223.214, 102606.071, 29.39, -0.065650, , 
464157.024, 102617.262, 29.43, -0.055409, , 
462397.929, 102685.262, 29.47, -0.045373, , 
460066.024, 102633.929, 29.51, -0.035120, , 
457817.524, 102627.786, 29.55, -0.024229, , 
455837.738, 102611.262, 29.60, -0.014839, , 
453644.381, 102558.000, 29.64, -0.005153, , 
451703.667, 102578.357, 29.68, 0.004942, , 
449966.238, 102624.667, 29.73, 0.014630, , 
447487.810, 102518.952, 29.77, 0.024741, , 
445607.310, 102517.310, 29.81, 0.034182, , 
444553.905, 102609.333, 29.85, 0.041527, , 
442755.929, 102566.405, 29.89, 0.049706, , 
441199.833, 102583.881, 29.94, 0.058012, , 
439617.690, 102588.381, 29.98, 0.066196, , 
438237.262, 102574.833, 30.02, 0.072976, , 
436479.595, 102506.071, 30.06, 0.080511, , 
435345.286, 102549.500, 30.11, 0.087320, , 
434127.786, 102549.048, 30.14, 0.093613, , 
432938.167, 102546.405, 30.19, 0.099730, , 
431894.310, 102563.143, 30.23, 0.105530, , 
430786.690, 102565.571, 30.27, 0.111362, , 
430092.976, 102591.262, 30.32, 0.115553, , 
428995.143, 102515.024, 30.36, 0.119631, , 
428317.857, 102529.167, 30.40, 0.123497, , 
427825.071, 102554.786, 30.44, 0.126650, , 
427799.381, 102611.667, 30.49, 0.128033, , 
427482.952, 102562.905, 30.53, 0.128629, , 
427285.095, 102532.000, 30.57, 0.128992, , 
426952.762, 102529.310, 30.61, 0.130684, , 
427990.952, 102624.667, 30.65, 0.127311, , 
428413.000, 102556.405, 30.70, 0.123595, , 
429202.548, 102558.833, 30.74, 0.119505, , 
429978.381, 102516.095, 30.78, 0.114503, , 
430885.000, 102499.619, 30.82, 0.109401, , 
431947.500, 102498.667, 30.86, 0.103838, , 
433578.095, 102567.048, 30.91, 0.096859, , 
434778.190, 102511.357, 30.95, 0.089417, , 
436962.571, 102548.000, 30.99, 0.078943, , 
438956.929, 102566.095, 31.03, 0.069092, , 
440604.476, 102510.000, 31.07, 0.059430, , 
442963.643, 102534.429, 31.12, 0.047949, , 
444944.857, 102538.429, 31.16, 0.037993, , 
446894.833, 102558.714, 31.20, 0.028598, , 
448728.524, 102516.571, 31.24, 0.018458, , 
450777.381, 102538.905, 31.29, 0.008696, , 
452687.881, 102550.548, 31.33, -0.000566, 4, 1.120
454818.714, 102558.214, 31.37, -0.010966, , 
457211.500, 102591.333, 31.41, -0.022048, , 
458846.310, 102514.714, 31.46, -0.031762, , 
460951.500, 102534.405, 31.50, -0.041631, , 
463138.048, 102616.357, 31.54, -0.050483, , 
464985.238, 102638.167, 31.58, -0.058962, , 
467186.167, 102703.190, 31.63, -0.068164, , 
468790.214, 102691.048, 31.67, -0.076144, , 
470588.429, 102700.595, 31.71, -0.084550, , 
472225.548, 102672.619, 31.75, -0.092979, , 
473682.714, 102688.190, 31.79, -0.099571, , 
474982.262, 102541.262, 31.84, -0.108959, , 
476540.071, 102550.167, 31.88, -0.116132, , 
478024.262, 102611.833, 31.92, -0.121777, , 
478915.929, 102485.476, 31.96, -0.128744, , 
480907.500, 102563.833, 32.01, -0.136363, , 
481879.071, 102549.952, 32.05, -0.141210, , 
483227.762, 102615.429, 32.09, -0.146063, , 
484562.810, 102593.048, 32.13, -0.152763, , 
485361.500, 102512.881, 32.17, -0.158228, , 
486533.310, 102480.786, 32.22, -0.164360, , 
487571.024, 102489.929, 32.26, -0.168954, , 
488415.214, 102543.167, 32.30, -0.171678, , 
489180.071, 102529.024, 32.34, -0.175510, , 
490190.119, 102569.357, 32.38, -0.179267, , 
490367.024, 102500.548, 32.43, -0.181589, , 
491289.476, 102519.238, 32.47, -0.185408, , 
491524.714, 102605.024, 32.51, -0.184603, , 
492123.762, 102619.810, 32.55, -0.187020, , 
492733.333, 102605.190, 32.59, -0.190126, , 
492916.238, 102547.310, 32.64, -0.192231, , 
493263.881, 102522.214, 32.68, -0.194369, , 
493652.000, 102585.738, 32.72, -0.194745, , 
493891.786, 102579.786, 32.76, -0.195968, , 
493886.571, 102642.310, 32.81, -0.194573, , 
493790.310, 102642.310, 32.85, -0.194135, , 
494325.310, 102642.310, 32.89, -0.196571, , 
494314.095, 102642.310, 32.93, -0.196520, , 
494459.881, 102642.310, 32.98, -0.197184, , 
494594.833, 102642.310, 33.02, -0.197798, , 
494836.929, 102642.310, 33.07, -0.198899, , 
494934.381, 102642.310, 33.11, -0.199343, , 
495283.429, 102642.310, 33.15, -0.200929, , 
495637.619, 102642.310, 33.19, -0.202538, , 
495353.429, 102642.310, 33.23, -0.201247, , 
495336.643, 102642.310, 33.28, -0.201171, , 
495106.786, 102574.024, 33.32, -0.201624, , 
495059.476, 102552.333, 33.36, -0.201885, , 
494577.024, 102562.524, 33.40, -0.199467, , 
494679.571, 102602.786, 33.45, -0.199050, , 
494549.476, 102628.881, 33.49, -0.197886, , 
494415.667, 102639.690, 33.53, -0.197040, , 
494116.857, 102461.143, 33.57, -0.199598, , 
493639.976, 102433.810, 33.62, -0.198025, , 
493025.190, 102406.571, 33.66, -0.195819, , 
492602.857, 102435.190, 33.70, -0.193262, , 
491901.286, 102394.000, 33.74, -0.190960, , 
491901.786, 102436.429, 33.78, -0.190030, , 
491209.071, 102441.833, 33.82, -0.186740, , 
490473.214, 102377.071, 33.87, -0.184789, , 
490044.643, 102428.238, 33.91, -0.181697, , 
489320.143, 102395.714, 33.95, -0.179082, , 
488985.476, 102388.786, 34.00, -0.177695, , 
488674.619, 102437.690, 34.04, -0.175189, , 
488166.810, 102382.905, 34.08, -0.174053, , 
488066.833, 102381.571, 34.12, -0.173622, , 
488034.905, 102468.048, 34.16, -0.171574, , 
487637.357, 102429.071, 34.21, -0.170597, , 
487341.810, 102418.786, 34.25, -0.169458, , 
486853.476, 102411.095, 34.29, -0.167371, , 
486656.881, 102586.905, 34.33, -0.162602, , 
486464.190, 102385.810, 34.38, -0.166127, , 
486249.214, 102363.524, 34.42, -0.165622, , 
486065.833, 102361.333, 34.46, -0.164821, , 
485806.857, 102319.810, 34.50, -0.164535, , 
486220.286, 102432.190, 34.54, -0.163979, , 
486061.643, 102472.452, 34.58, -0.162360, , 
485967.524, 102428.476, 34.63, -0.162890, , 
486244.357, 102529.762, 34.67, -0.161948, , 
485862.786, 102443.500, 34.71, -0.162075, , 
485645.571, 102410.881, 34.75, -0.161785, , 
485497.071, 102417.929, 34.80, -0.160942, , 
485433.714, 102407.690, 34.84, -0.160874, , 
485627.929, 102604.143, 34.88, -0.157461, , 
485660.571, 102419.595, 34.92, -0.161663, , 
485869.429, 102404.643, 34.97, -0.162960, , 
486231.095, 102406.690, 35.01, -0.164589, , 
486211.357, 102313.238, 35.05, -0.166552, , 
486559.119, 102334.857, 35.09, -0.167686, , 
486882.810, 102357.619, 35.14, -0.168682, , 
487131.548, 102357.095, 35.18, -0.169843, , 
487381.690, 102308.833, 35.22, -0.172060, , 
487751.262, 102321.143, 35.26, -0.173495, , 
488180.119, 102342.357, 35.30, -0.175006, , 
488909.500, 102459.690, 35.34, -0.175787, , 
489241.833, 102397.500, 35.39, -0.178683, , 
489301.405, 102366.619, 35.43, -0.179636, , 
489829.595, 102354.857, 35.47, -0.182322, , 
490530.381, 102388.738, 35.51, -0.184795, , 
491000.357, 102348.262, 35.56, -0.187840, , 
491670.690, 102377.524, 35.60, -0.190267, , 
492057.119, 102315.833, 35.64, -0.193391, , 
492831.690, 102331.143, 35.68, -0.196594, , 
494039.857, 102422.690, 35.73, -0.200092, , 
495141.857, 102448.643, 35.77, -0.204536, , 
495655.238, 102358.048, 35.81, -0.208859, , 
496289.929, 102299.476, 35.85, -0.213027, , 
497164.690, 102288.976, 35.89, -0.217221, , 
498320.190, 102302.167, 35.94, -0.222155, , 
499322.952, 102277.690, 35.98, -0.227218, , 
500482.452, 102342.857, 36.02, -0.231004, , 
501777.333, 102341.381, 36.06, -0.236851, , 
502843.214, 102374.214, 36.11, -0.240905, , 
503735.381, 102381.357, 36.15, -0.244737, , 
504504.881, 102450.643, 36.19, -0.246650, , 
505679.119, 102357.214, 36.23, -0.253935, , 
506397.857, 102374.405, 36.27, -0.256753, , 
507006.571, 102305.286, 36.32, -0.260977, , 
508084.452, 102399.595, 36.36, -0.263682, , 
509093.810, 102389.548, 36.40, -0.268370, , 
509879.500, 102398.095, 36.44, -0.271652, , 
510750.333, 102375.286, 36.49, -0.275994, , 
511698.929, 102452.167, 36.53, -0.278480, , 
511895.810, 102368.310, 36.57, -0.281189, , 
512552.595, 102370.548, 36.61, -0.284025, , 
513599.833, 102430.810, 36.65, -0.287294, , 
513956.690, 102420.357, 36.70, -0.289087, , 
514459.238, 102395.048, 36.74, -0.291842, , 
515041.452, 102411.548, 36.78, -0.294025, , 
515854.381, 102627.143, 36.82, -0.292842, , 
516171.762, 102625.310, 36.87, -0.294266, , 
516567.048, 102630.667, 36.91, -0.295871, , 
517200.405, 102669.548, 36.95, -0.297776, , 
517772.024, 102671.071, 36.99, -0.300229, , 
518320.976, 102702.667, 37.04, -0.301921, , 
518462.333, 102698.048, 37.08, -0.302636, , 
518848.833, 102688.167, 37.12, -0.304530, , 
519079.190, 102664.690, 37.16, -0.306043, , 
519025.000, 102571.857, 37.20, -0.307844, , 
519209.595, 102558.690, 37.25, -0.308933, , 
519717.214, 102592.643, 37.29, -0.310387, , 
519955.310, 102616.524, 37.33, -0.310894, , 
520005.048, 102568.024, 37.37, -0.312173, , 
520284.738, 102587.833, 37.41, -0.312949, , 
520443.833, 102562.714, 37.46, -0.314188, , 
521034.952, 102650.405, 37.50, -0.314819, , 
521410.000, 102731.810, 37.54, -0.314655, , 
521593.619, 102725.333, 37.58, -0.315589, , 
521830.143, 102735.071, 37.63, -0.316396, , 
522456.500, 102826.714, 37.67, -0.317089, , 
522862.357, 102825.690, 37.71, -0.318859, , 
522784.310, 102797.881, 37.75, -0.319132, , 
522770.690, 102767.310, 37.79, -0.319742, , 
523062.762, 102779.071, 37.84, -0.320742, , 
523306.762, 102791.714, 37.88, -0.321514, , 
523546.167, 102792.976, 37.92, -0.322516, , 
523910.548, 102801.762, 37.96, -0.323890, , 
524390.024, 102883.524, 38.00, -0.324159, , 
524200.786, 102808.238, 38.05, -0.324994, , 
524163.690, 102792.857, 38.09, -0.325172, , 
524283.595, 102778.167, 38.13, -0.326008, , 
524542.286, 102804.976, 38.17, -0.326531, , 
524739.714, 102824.952, 38.22, -0.326941, , 
524799.119, 102832.238, 38.26, -0.327036, , 
524828.143, 102839.833, 38.30, -0.326994, , 
525153.500, 102853.238, 38.34, -0.328096, , 
525117.500, 102799.524, 38.38, -0.329117, , 
525135.429, 102819.952, 38.43, -0.328747, , 
525231.619, 102828.976, 38.47, -0.328961, , 
525519.429, 102874.524, 38.51, -0.329198, , 
525571.833, 102843.714, 38.56, -0.330096, , 
525431.595, 102834.524, 38.60, -0.329697, , 
525526.119, 102840.190, 38.64, -0.329977, , 
525835.381, 102857.357, 38.68, -0.330926, , 
526031.500, 102867.048, 38.72, -0.331553, , 
526070.595, 102846.524, 38.77, -0.332169, , 
526127.571, 102808.381, 38.81, -0.333248, , 
526262.071, 102795.333, 38.85, -0.334109, , 
526272.595, 102783.643, 38.89, -0.334409, , 
526266.119, 102760.952, 38.94, -0.334879, , 
526581.024, 102793.524, 38.98, -0.335512, , 
526741.619, 102813.810, 39.02, -0.335754, , 
526938.714, 102839.929, 39.06, -0.336024, , 
526793.976, 102796.095, 39.10, -0.336365, , 
526923.571, 102800.095, 39.15, -0.336831, 5, 1.114
527012.071, 102847.357, 39.19, -0.336175, , 
527187.143, 102834.286, 39.23, -0.337208, , 
527189.381, 102818.500, 39.27, -0.337563, , 
527316.000, 102788.619, 39.31, -0.338758, , 
527316.048, 102786.786, 39.36, -0.338798, , 
527616.810, 102850.857, 39.40, -0.338679, , 
527902.190, 102840.643, 39.44, -0.340120, , 
527895.952, 102854.548, 39.48, -0.339789, , 
527904.929, 102840.286, 39.53, -0.340139, , 
527913.190, 102851.405, 39.57, -0.339931, , 
528445.881, 102911.833, 39.61, -0.340879, , 
528348.333, 102822.762, 39.65, -0.342412, , 
528331.905, 102809.643, 39.69, -0.342629, , 
528374.500, 102824.738, 39.74, -0.342480, , 
528524.286, 102843.262, 39.78, -0.342713, , 
528941.762, 102877.810, 39.82, -0.343734, , 
528832.810, 102820.310, 39.86, -0.344528, , 
528620.381, 102749.214, 39.91, -0.345181, , 
528782.000, 102731.286, 39.95, -0.346261, , 
528948.595, 102755.262, 39.99, -0.346445, , 
529015.762, 102753.119, 40.03, -0.346778, , 
529027.881, 102732.310, 40.07, -0.347285, , 
529023.119, 102691.286, 40.12, -0.348164, , 
529255.905, 102731.952, 40.16, -0.348263, , 
529472.857, 102761.381, 40.20, -0.348540, , 
529476.095, 102730.048, 40.24, -0.349240, , 
529575.000, 102734.405, 40.29, -0.349565, , 
529515.286, 102676.524, 40.33, -0.350580, , 
529777.905, 102731.262, 40.37, -0.350496, , 
529796.548, 102764.929, 40.41, -0.349838, , 
529108.119, 102581.929, 40.46, -0.350923, , 
529229.929, 102585.571, 40.50, -0.351361, , 
528984.048, 102521.786, 40.54, -0.351715, , 
529398.143, 102601.071, 40.58, -0.351736, , 
529886.595, 102695.143, 40.62, -0.351749, , 
530525.690, 102695.143, 40.67, -0.354462, , 
530516.238, 102874.238, 40.71, -0.350501, , 
530391.952, 102874.238, 40.75, -0.349973, , 
530428.619, 102874.238, 40.80, -0.350129, , 
530357.905, 102874.238, 40.84, -0.349829, , 
530731.571, 102874.238, 40.88, -0.351414, , 
530427.881, 102874.238, 40.92, -0.350126, , 
530857.333, 102874.238, 40.96, -0.351947, , 
530827.381, 102874.238, 41.01, -0.351820, , 
531075.429, 102874.238, 41.05, -0.352871, , 
530827.167, 102874.238, 41.09, -0.351819, , 
530848.262, 102743.857, 41.13, -0.354763, , 
530749.667, 102731.429, 41.18, -0.354617, , 
531136.857, 102688.714, 41.22, -0.357194, , 
530888.643, 102758.952, 41.26, -0.354603, , 
531136.262, 102802.048, 41.30, -0.354709, , 
530992.976, 102830.762, 41.34, -0.353473, , 
531495.405, 102881.048, 41.39, -0.354501, , 
531731.238, 102862.262, 41.43, -0.355911, , 
531621.786, 102825.024, 41.47, -0.356262, , 
531493.190, 102809.810, 41.51, -0.356051, , 
531360.071, 102767.500, 41.56, -0.356413, , 
531504.024, 102807.810, 41.60, -0.356140, , 
531551.762, 102771.762, 41.64, -0.357132, , 
531563.000, 102742.500, 41.68, -0.357820, , 
531489.214, 102732.024, 41.72, -0.357737, , 
531666.595, 102737.786, 41.77, -0.358362, , 
531777.024, 102776.000, 41.81, -0.357993, , 
531776.048, 102766.190, 41.85, -0.358203, , 
531598.857, 102769.143, 41.89, -0.357389, , 
531428.976, 102732.071, 41.94, -0.357481, , 
531501.571, 102780.738, 41.98, -0.356723, , 
531556.643, 102782.619, 42.02, -0.356915, , 
531730.405, 102850.381, 42.06, -0.356167, , 
531612.310, 102827.238, 42.10, -0.356174, , 
531539.643, 102795.643, 42.15, -0.356558, , 
531441.500, 102765.357, 42.19, -0.356805, , 
531093.952, 102716.929, 42.23, -0.356394, , 
530628.952, 102654.548, 42.27, -0.355790, , 
530816.214, 102693.119, 42.32, -0.355738, , 
530565.190, 102686.619, 42.36, -0.354816, , 
530691.262, 102745.952, 42.40, -0.354051, , 
531096.524, 102808.333, 42.44, -0.354403, , 
530702.619, 102717.667, 42.48, -0.354719, , 
530460.524, 102725.071, 42.53, -0.353530, , 
530196.714, 102787.405, 42.57, -0.351045, , 
530180.881, 102848.619, 42.61, -0.349638, , 
529660.976, 102795.262, 42.65, -0.348598, , 
529047.905, 102597.238, 42.70, -0.350331, , 
528413.810, 102652.667, 42.74, -0.346417, , 
528013.286, 102751.095, 42.78, -0.342553, , 
527604.238, 102743.786, 42.82, -0.340969, , 
527492.690, 102683.000, 42.87, -0.341825, , 
527108.833, 102799.738, 42.91, -0.337630, , 
526427.976, 102759.810, 42.95, -0.335596, , 
525844.238, 102750.429, 42.99, -0.333304, , 
525330.452, 102740.524, 43.03, -0.331321, , 
525022.619, 102755.071, 43.07, -0.329684, , 
524627.286, 102796.548, 43.12, -0.327080, , 
524167.286, 102780.810, 43.16, -0.325451, , 
523275.476, 102701.690, 43.20, -0.323352, , 
522786.667, 102711.500, 43.24, -0.321034, , 
522491.095, 102726.690, 43.29, -0.319428, , 
522144.071, 102741.381, 43.33, -0.317611, , 
521774.667, 102777.690, 43.37, -0.315223, , 
520895.857, 102697.690, 43.41, -0.313182, , 
520742.810, 102737.429, 43.45, -0.311650, , 
520349.119, 102715.786, 43.50, -0.310422, , 
519634.548, 102698.857, 43.54, -0.307701, , 
519598.048, 102743.524, 43.58, -0.306564, , 
