FlowCell Text Data File: 230207_sample6.csv
Software Version: 2.00Q
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.207
Date: 2023-02-07
Time: 17:35:35
User: Riyaz Shah

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 38 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2.0
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 10
Distance/fraction: 7.83 mm
Start Distance: 0.00 mm
Volume/fraction: 1.117 ml
Data Samples/mm: 22.94

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 218 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 10 ms
Sample A Zero: 466075
Source A Zero: 105609.6

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
530623.762, 100412.500, 21.19, -0.405463, , 
530129.071, 100419.595, 21.23, -0.403205, , 
530519.048, 100466.167, 21.27, -0.403817, , 
529859.333, 100420.071, 21.32, -0.402049, , 
529875.071, 100439.571, 21.36, -0.401679, , 
530084.167, 100460.810, 21.40, -0.402091, , 
529965.929, 100491.048, 21.44, -0.400912, , 
529883.548, 100457.548, 21.48, -0.401313, , 
529308.333, 100409.786, 21.53, -0.399938, , 
529459.857, 100471.976, 21.57, -0.399189, , 
529225.690, 100504.905, 21.61, -0.397456, , 
528654.786, 100529.167, 21.65, -0.394484, , 
528576.095, 100451.714, 21.70, -0.395884, , 
528333.310, 100455.929, 21.74, -0.394755, , 
527232.357, 100370.357, 21.78, -0.391979, , 
527540.548, 100457.000, 21.82, -0.391352, , 
526969.000, 100387.333, 21.87, -0.390474, , 
527104.024, 100456.524, 21.91, -0.389500, , 
527239.595, 100477.738, 21.95, -0.389603, , 
526187.643, 100446.929, 21.99, -0.385799, , 
526717.571, 100642.929, 22.03, -0.383677, , 
526299.786, 100575.976, 22.08, -0.383389, , 
526171.143, 100560.167, 22.12, -0.383193, , 
525785.048, 100591.881, 22.16, -0.380831, , 
525632.619, 100610.643, 22.20, -0.379759, , 
524643.357, 100473.667, 22.25, -0.378585, , 
524807.905, 100527.810, 22.29, -0.378079, , 
524942.167, 100612.976, 22.33, -0.376749, , 
524149.310, 100606.238, 22.37, -0.373498, , 
524151.143, 100593.667, 22.41, -0.373787, , 
523266.429, 100582.024, 22.46, -0.370246, , 
523074.405, 100642.262, 22.50, -0.368072, , 
522307.714, 100452.929, 22.54, -0.369009, , 
522101.476, 100409.190, 22.58, -0.369100, , 
521921.333, 100418.524, 22.63, -0.368114, , 
521489.024, 100442.238, 22.67, -0.365718, , 
521369.119, 100454.286, 22.71, -0.364931, , 
521296.429, 100530.167, 22.75, -0.362918, , 
520566.976, 100559.905, 22.79, -0.359101, , 
519904.738, 100499.952, 22.84, -0.357578, , 
519263.071, 100424.071, 22.88, -0.356499, , 
519088.833, 100449.000, 22.92, -0.355185, , 
517771.500, 100454.976, 22.96, -0.349333, , 
518176.262, 100470.881, 23.01, -0.350735, , 
517850.286, 100443.786, 23.05, -0.349926, , 
517635.690, 100472.095, 23.09, -0.348359, , 
517710.762, 100494.500, 23.13, -0.348184, , 
516903.452, 100431.452, 23.17, -0.346084, , 
516160.024, 100398.667, 23.22, -0.343580, , 
516539.595, 100468.738, 23.26, -0.343664, , 
515854.571, 100420.619, 23.30, -0.341755, , 
515875.167, 100452.000, 23.34, -0.341142, , 
515225.262, 100424.310, 23.39, -0.338926, , 
514915.333, 100448.714, 23.43, -0.337025, , 
514916.238, 100453.905, 23.47, -0.336912, , 
514611.405, 100444.310, 23.51, -0.335795, 3, 1.120
514768.881, 100504.190, 23.55, -0.335142, , 
514520.476, 100487.643, 23.60, -0.334426, , 
514169.500, 100467.048, 23.64, -0.333352, , 
513897.857, 100496.714, 23.68, -0.331498, , 
513701.024, 100480.143, 23.72, -0.331007, , 
513680.143, 100439.048, 23.77, -0.331836, , 
513177.381, 100467.952, 23.81, -0.328985, , 
513103.714, 100505.857, 23.85, -0.327813, , 
513251.286, 100489.405, 23.89, -0.328829, , 
513260.000, 100469.714, 23.93, -0.329308, , 
513423.619, 100553.357, 23.98, -0.328153, , 
513211.571, 100511.238, 24.02, -0.328166, , 
512905.452, 100403.333, 24.06, -0.329240, , 
513124.452, 100404.667, 24.10, -0.330171, , 
512605.071, 100394.500, 24.15, -0.328120, , 
512469.357, 100366.429, 24.19, -0.328153, , 
512817.952, 100346.881, 24.23, -0.330122, , 
512803.095, 100356.571, 24.27, -0.329840, , 
512730.929, 100330.381, 24.31, -0.330110, , 
512951.071, 100366.548, 24.36, -0.330265, , 
513274.548, 100376.095, 24.40, -0.331470, , 
513387.333, 100409.405, 24.44, -0.331218, , 
513421.167, 100385.167, 24.48, -0.331909, , 
513968.214, 100396.214, 24.52, -0.334058, , 
513882.738, 100402.667, 24.57, -0.333539, , 
513852.405, 100404.690, 24.61, -0.333361, , 
513881.595, 100384.619, 24.65, -0.333939, , 
513763.262, 100370.786, 24.69, -0.333731, , 
514059.310, 100409.452, 24.74, -0.334160, , 
514775.167, 100453.881, 24.78, -0.336296, , 
514884.333, 100469.286, 24.82, -0.336428, , 
515257.738, 100498.333, 24.86, -0.337409, , 
515572.929, 100509.190, 24.90, -0.338542, , 
516335.857, 100581.786, 24.95, -0.340245, , 
516404.595, 100503.452, 24.99, -0.342298, , 
516652.786, 100503.452, 25.03, -0.343379, , 
517046.048, 100503.452, 25.07, -0.345092, , 
516566.786, 100503.452, 25.12, -0.343005, , 
517516.381, 100503.452, 25.16, -0.347138, , 
518009.833, 100503.452, 25.20, -0.349283, , 
518180.738, 100503.452, 25.24, -0.350025, , 
518696.881, 100503.452, 25.29, -0.352266, , 
519236.952, 100503.452, 25.33, -0.354608, , 
519711.810, 100503.452, 25.37, -0.356665, , 
520145.429, 100503.452, 25.41, -0.358542, , 
519804.571, 100503.452, 25.45, -0.357066, , 
520098.976, 100450.976, 25.50, -0.359516, , 
520750.929, 100473.595, 25.54, -0.361828, , 
521120.643, 100460.357, 25.58, -0.363722, , 
521475.976, 100491.310, 25.62, -0.364563, , 
521825.905, 100490.524, 25.66, -0.366090, , 
521803.571, 100487.619, 25.71, -0.366059, , 
522472.929, 100463.857, 25.75, -0.369476, , 
522992.381, 100500.190, 25.79, -0.370898, , 
523534.429, 100566.857, 25.83, -0.371737, , 
523604.262, 100563.548, 25.87, -0.372112, , 
523101.524, 100549.262, 25.92, -0.370269, , 
524087.095, 100531.833, 25.96, -0.374896, , 
524944.976, 100522.286, 26.00, -0.378790, , 
524872.786, 100457.714, 26.04, -0.379927, , 
524751.214, 100417.310, 26.09, -0.380311, , 
525063.024, 100439.095, 26.13, -0.381159, , 
525289.524, 100485.619, 26.17, -0.381088, , 
525871.357, 100562.810, 26.21, -0.381851, , 
526256.310, 100524.714, 26.26, -0.384350, , 
526424.619, 100525.238, 26.30, -0.385058, , 
526626.810, 100511.667, 26.34, -0.386226, , 
526935.762, 100504.024, 26.38, -0.387717, , 
526771.119, 100522.024, 26.42, -0.386611, , 
526903.857, 100525.024, 26.47, -0.387111, , 
526659.595, 100525.619, 26.51, -0.386054, , 
527012.524, 100513.310, 26.55, -0.387837, , 
527342.452, 100507.286, 26.59, -0.389381, , 
527134.500, 100544.810, 26.63, -0.387653, , 
527867.048, 100572.714, 26.68, -0.390154, , 
527213.952, 100497.143, 26.72, -0.389059, , 
527213.548, 100442.571, 26.76, -0.390280, , 
527558.595, 100457.738, 26.80, -0.391412, , 
527510.071, 100468.310, 26.85, -0.390969, , 
528098.762, 100582.405, 26.89, -0.390924, , 
527796.952, 100591.976, 26.93, -0.389424, , 
527881.429, 100536.238, 26.97, -0.391031, , 
527853.571, 100519.024, 27.01, -0.391298, , 
527816.952, 100518.429, 27.06, -0.391155, , 
527336.738, 100487.929, 27.10, -0.389790, , 
527312.500, 100457.881, 27.14, -0.390359, , 
527301.619, 100469.762, 27.18, -0.390047, , 
527255.381, 100444.738, 27.23, -0.390410, , 
527413.524, 100545.524, 27.27, -0.388828, , 
527070.357, 100538.762, 27.31, -0.387514, , 
526739.619, 100508.143, 27.35, -0.386787, , 
526447.429, 100483.786, 27.40, -0.386084, , 
526465.357, 100503.786, 27.44, -0.385713, , 
526599.000, 100537.500, 27.48, -0.385529, , 
526149.405, 100560.286, 27.52, -0.383097, , 
525855.952, 100581.119, 27.57, -0.381375, , 
525511.238, 100547.238, 27.61, -0.380658, , 
525056.190, 100513.976, 27.65, -0.379453, , 
524821.500, 100503.262, 27.69, -0.378687, , 
524677.238, 100534.214, 27.73, -0.377375, , 
523796.929, 100530.548, 27.78, -0.373678, , 
523372.333, 100529.786, 27.82, -0.371870, , 
523120.024, 100524.238, 27.86, -0.370909, , 
522733.452, 100475.881, 27.90, -0.370328, , 
522326.857, 100494.500, 27.94, -0.368160, , 
521647.119, 100479.381, 27.99, -0.365568, , 
521234.381, 100557.786, 28.03, -0.362032, , 
520639.952, 100531.833, 28.07, -0.360045, , 
520013.929, 100497.143, 28.11, -0.358114, , 
519247.286, 100462.357, 28.16, -0.355573, , 
518050.405, 100409.905, 28.20, -0.351555, , 
517301.262, 100382.262, 28.24, -0.348918, , 
516863.833, 100422.286, 28.28, -0.346117, , 
515587.667, 100363.619, 28.32, -0.341869, , 
514806.857, 100353.000, 28.37, -0.338696, , 
514127.786, 100405.190, 28.41, -0.334555, , 
513924.833, 100533.048, 28.45, -0.330803, , 
512777.429, 100499.262, 28.49, -0.326529, , 
511392.500, 100443.429, 28.54, -0.321694, , 
509897.881, 100371.595, 28.58, -0.316717, , 
508763.357, 100361.500, 28.62, -0.311930, , 
507372.071, 100367.476, 28.66, -0.305634, , 
506503.976, 100359.333, 28.70, -0.301963, , 
505410.048, 100427.143, 28.75, -0.295577, , 
503999.810, 100468.143, 28.79, -0.288370, , 
502334.000, 100455.119, 28.83, -0.281212, , 
500473.286, 100473.833, 28.87, -0.272441, , 
498660.952, 100438.571, 28.91, -0.265067, , 
497354.595, 100445.690, 28.96, -0.259004, , 
494985.214, 100374.310, 29.00, -0.249857, , 
492547.357, 100349.643, 29.04, -0.239299, , 
490427.071, 100399.190, 29.08, -0.228480, , 
488718.048, 100381.476, 29.13, -0.221021, , 
485825.881, 100332.952, 29.17, -0.208752, , 
483154.119, 100335.476, 29.21, -0.196285, , 
480961.548, 100383.714, 29.25, -0.184968, , 
478377.190, 100371.810, 29.30, -0.173110, , 
475552.310, 100409.881, 29.34, -0.158928, , 
473062.952, 100405.667, 29.38, -0.147211, , 
470435.476, 100432.095, 29.42, -0.134084, , 
467255.833, 100417.214, 29.47, -0.119156, , 
464146.714, 100352.905, 29.51, -0.105573, , 
460576.429, 100352.929, 29.55, -0.088195, , 
457732.548, 100269.500, 29.59, -0.076128, , 
454577.333, 100206.190, 29.63, -0.061983, , 
452085.905, 100211.119, 29.68, -0.049504, , 
449300.714, 100182.881, 29.72, -0.036231, , 
446966.595, 100201.500, 29.76, -0.024092, , 
444357.190, 100204.762, 29.80, -0.010842, , 
441011.357, 100159.548, 29.85, 0.005152, , 
438492.643, 100201.167, 29.89, 0.018976, , 
436421.476, 100266.476, 29.93, 0.031097, , 
433661.667, 100277.119, 29.97, 0.045612, , 
431144.833, 100188.929, 30.01, 0.056731, , 
428950.690, 100210.476, 30.05, 0.068697, , 
426401.048, 100079.214, 30.10, 0.079164, , 
423852.452, 100131.381, 30.14, 0.093828, , 
421751.619, 100129.024, 30.18, 0.104957, , 
419476.429, 100141.500, 30.22, 0.117410, , 
417612.048, 100196.786, 30.27, 0.128677, , 
415571.786, 100173.000, 30.31, 0.139164, , 
413947.952, 100220.548, 30.35, 0.149043, , 
412261.857, 100244.976, 30.39, 0.158776, , 
410251.905, 100199.048, 30.44, 0.168744, , 
408603.452, 100198.595, 30.48, 0.177794, , 
407197.786, 100298.833, 30.52, 0.187800, , 
405636.881, 100283.452, 30.56, 0.196098, , 
404080.976, 100265.238, 30.61, 0.204338, , 
402810.524, 100242.619, 30.65, 0.210917, , 
401663.905, 100271.048, 30.69, 0.217970, , 
400738.714, 100258.810, 30.73, 0.222885, , 
399921.381, 100272.190, 30.77, 0.227780, , 
399132.548, 100242.905, 30.81, 0.231566, , 
398620.310, 100243.119, 30.86, 0.234460, , 
398284.786, 100298.905, 30.90, 0.237607, , 
397998.786, 100178.619, 30.94, 0.236524, , 
397966.024, 100241.762, 30.98, 0.238127, , 
398363.167, 100272.143, 31.03, 0.236564, , 
398962.762, 100221.452, 31.07, 0.232041, , 
399611.952, 100286.190, 31.11, 0.229836, , 
400264.262, 100242.833, 31.15, 0.225192, , 
401193.905, 100175.119, 31.19, 0.218451, , 
402252.048, 100225.214, 31.24, 0.213648, , 
403609.881, 100238.048, 31.28, 0.206352, , 
405050.833, 100170.476, 31.32, 0.196815, 4, 1.114
406964.548, 100120.095, 31.37, 0.185075, , 
409190.857, 100183.905, 31.41, 0.174232, , 
411706.381, 100165.976, 31.45, 0.160036, , 
414248.524, 100145.714, 31.49, 0.145728, , 
415931.643, 100264.262, 31.53, 0.139265, , 
418119.190, 100174.500, 31.58, 0.125445, , 
420820.524, 100152.476, 31.62, 0.110458, , 
423836.429, 100234.476, 31.66, 0.096229, , 
426564.476, 100233.643, 31.70, 0.081771, , 
428968.500, 100171.690, 31.74, 0.067733, , 
431270.833, 100129.238, 31.79, 0.054733, , 
434119.881, 100191.786, 31.83, 0.041320, , 
436657.786, 100207.190, 31.87, 0.028548, , 
438388.762, 100143.500, 31.91, 0.018214, , 
441266.571, 100180.667, 31.96, 0.004324, , 
444023.333, 100224.500, 32.00, -0.008707, , 
445965.190, 100157.929, 32.04, -0.020023, , 
448267.429, 100247.167, 32.08, -0.029606, , 
450733.833, 100290.405, 32.12, -0.040984, , 
452724.214, 100263.333, 32.17, -0.051507, , 
455024.786, 100301.810, 32.21, -0.062051, , 
456617.952, 100242.024, 32.25, -0.071258, , 
458508.381, 100267.619, 32.29, -0.079981, , 
459897.595, 100248.548, 32.33, -0.087218, , 
461247.905, 100235.357, 32.38, -0.094112, , 
462653.095, 100214.810, 32.42, -0.101418, , 
464270.143, 100176.619, 32.46, -0.110128, , 
465516.833, 100173.333, 32.50, -0.116237, , 
466796.857, 100159.952, 32.55, -0.122717, , 
467761.810, 100130.429, 32.59, -0.128028, , 
468549.976, 100067.167, 32.63, -0.133239, , 
469803.595, 100128.167, 32.67, -0.137880, , 
470877.762, 100144.333, 32.72, -0.142657, , 
472495.524, 100259.286, 32.76, -0.147793, , 
473379.286, 100307.786, 32.80, -0.150910, , 
474271.190, 100307.786, 32.84, -0.155146, , 
474874.833, 100307.786, 32.88, -0.158009, , 
475541.762, 100307.786, 32.93, -0.161167, , 
476241.381, 100307.786, 32.97, -0.164476, , 
476906.262, 100307.786, 33.01, -0.167615, , 
477040.548, 100307.786, 33.06, -0.168249, , 
477381.905, 100307.786, 33.10, -0.169859, , 
477812.810, 100307.786, 33.14, -0.171889, , 
478075.190, 100307.786, 33.18, -0.173124, , 
478107.357, 100307.786, 33.22, -0.173276, , 
478405.810, 100307.786, 33.26, -0.174680, , 
478666.000, 100218.667, 33.31, -0.177904, , 
478458.881, 100124.762, 33.35, -0.179040, , 
478817.310, 100089.024, 33.39, -0.181528, , 
478505.238, 100144.143, 33.44, -0.178822, , 
478322.500, 100095.643, 33.48, -0.179053, , 
478147.262, 100081.357, 33.52, -0.178549, , 
478077.810, 100218.619, 33.56, -0.175138, , 
477780.048, 100261.310, 33.60, -0.172778, , 
477572.690, 100250.619, 33.65, -0.172041, , 
477616.571, 100254.524, 33.69, -0.172160, , 
477268.452, 100309.381, 33.73, -0.169288, , 
476626.548, 100323.095, 33.77, -0.165951, , 
476136.929, 100271.690, 33.81, -0.164792, , 
475700.381, 100283.143, 33.86, -0.162471, , 
474886.452, 100271.952, 33.90, -0.158868, , 
474164.476, 100247.619, 33.94, -0.155990, , 
473568.929, 100297.500, 33.98, -0.152042, , 
472358.833, 100292.238, 34.03, -0.146403, , 
471917.381, 100316.429, 34.07, -0.143756, , 
470815.524, 100305.786, 34.11, -0.138734, , 
469584.738, 100222.381, 34.15, -0.134715, , 
468816.310, 100250.000, 34.19, -0.130409, , 
468220.548, 100268.119, 34.24, -0.127141, , 
467538.929, 100379.095, 34.28, -0.121373, , 
466444.762, 100308.381, 34.32, -0.117686, , 
465626.476, 100333.214, 34.37, -0.113178, , 
464845.357, 100347.405, 34.41, -0.109081, , 
464213.929, 100391.857, 34.45, -0.105026, , 
463267.548, 100354.381, 34.49, -0.101273, , 
462746.119, 100393.905, 34.53, -0.097853, , 
462064.095, 100368.500, 34.58, -0.095103, , 
461253.929, 100332.690, 34.62, -0.091957, , 
460923.976, 100348.000, 34.66, -0.090003, , 
460178.548, 100351.143, 34.70, -0.086290, , 
459666.071, 100398.786, 34.74, -0.082714, , 
459001.976, 100335.095, 34.79, -0.080889, , 
458832.214, 100333.881, 34.83, -0.080083, , 
458350.381, 100303.048, 34.87, -0.078411, , 
458069.024, 100360.905, 34.91, -0.075731, , 
457724.381, 100320.167, 34.96, -0.074951, , 
457625.714, 100324.762, 35.00, -0.074363, , 
457020.048, 100284.833, 35.04, -0.072278, , 
457117.738, 100296.714, 35.08, -0.072492, , 
456954.167, 100261.595, 35.12, -0.072475, , 
457315.500, 100355.952, 35.17, -0.072137, , 
457244.429, 100327.452, 35.21, -0.072427, , 
457165.524, 100313.810, 35.25, -0.072344, , 
457251.833, 100312.905, 35.29, -0.072789, , 
457415.048, 100330.690, 35.33, -0.073193, , 
457831.333, 100378.738, 35.38, -0.074163, , 
458263.452, 100386.833, 35.42, -0.076105, , 
458667.405, 100408.048, 35.46, -0.077612, , 
458859.762, 100321.548, 35.50, -0.080495, , 
459296.619, 100291.071, 35.55, -0.083320, , 
459918.357, 100284.762, 35.59, -0.086506, , 
460379.714, 100268.619, 35.63, -0.089125, , 
460888.524, 100272.190, 35.67, -0.091531, , 
461573.119, 100252.190, 35.71, -0.095320, , 
462589.476, 100252.500, 35.76, -0.100263, , 
463642.214, 100314.762, 35.80, -0.103981, , 
464628.214, 100335.571, 35.84, -0.108295, , 
465328.833, 100313.262, 35.88, -0.112186, , 
466276.048, 100320.310, 35.92, -0.116605, , 
467296.143, 100278.119, 35.97, -0.122469, , 
468718.952, 100301.643, 36.01, -0.128783, , 
469958.810, 100314.095, 36.05, -0.134449, , 
471120.143, 100295.000, 36.09, -0.140431, , 
472489.952, 100306.429, 36.14, -0.146709, , 
473678.190, 100230.571, 36.18, -0.154064, , 
475129.667, 100264.381, 36.22, -0.160190, , 
476060.238, 100231.643, 36.27, -0.165328, , 
477449.143, 100246.714, 36.31, -0.171546, , 
479083.952, 100218.238, 36.35, -0.179878, , 
480811.000, 100285.690, 36.39, -0.186462, , 
482131.857, 100264.262, 36.43, -0.193116, , 
483670.905, 100302.024, 36.48, -0.199441, , 
485179.119, 100314.857, 36.52, -0.206160, , 
486612.286, 100318.929, 36.56, -0.212706, , 
487957.571, 100298.071, 36.60, -0.219387, , 
489488.357, 100318.190, 36.64, -0.225985, , 
490607.310, 100348.333, 36.69, -0.230447, , 
491610.548, 100246.262, 36.73, -0.237335, , 
492869.429, 100270.952, 36.77, -0.242536, , 
493875.333, 100236.643, 36.81, -0.247894, , 
494869.238, 100248.238, 36.85, -0.252158, , 
496168.048, 100239.667, 36.90, -0.258249, , 
497290.024, 100293.167, 36.94, -0.262132, , 
497767.976, 100279.310, 36.98, -0.264605, , 
498605.857, 100289.429, 37.02, -0.268162, , 
499336.000, 100255.357, 37.07, -0.272220, , 
500134.690, 100245.738, 37.11, -0.276033, , 
501143.857, 100270.619, 37.15, -0.280011, , 
501814.095, 100262.310, 37.19, -0.283205, , 
502590.857, 100221.810, 37.23, -0.287595, , 
503646.452, 100326.643, 37.28, -0.289964, , 
504193.143, 100333.071, 37.32, -0.292261, , 
504525.405, 100301.786, 37.36, -0.294445, , 
505137.024, 100286.381, 37.40, -0.297517, , 
505507.357, 100234.929, 37.45, -0.300322, , 
505848.333, 100208.476, 37.49, -0.302433, , 
506450.286, 100224.786, 37.53, -0.304743, , 
506880.833, 100209.476, 37.57, -0.306999, , 
507488.262, 100246.429, 37.61, -0.308865, , 
508238.167, 100290.857, 37.66, -0.311191, , 
508649.738, 100261.857, 37.70, -0.313663, , 
508944.333, 100255.190, 37.74, -0.315116, , 
509362.167, 100236.429, 37.78, -0.317384, , 
509639.095, 99948.857, 37.83, -0.325073, , 
509986.524, 99902.238, 37.87, -0.327656, , 
510099.333, 100137.786, 37.91, -0.322854, , 
510159.643, 100118.762, 37.95, -0.323548, , 
510483.738, 100116.810, 38.00, -0.325021, , 
510976.000, 100088.833, 38.04, -0.327819, , 
511480.714, 100198.286, 38.08, -0.327581, , 
511550.500, 100210.619, 38.12, -0.327611, , 
511756.071, 100169.476, 38.16, -0.329439, , 
511927.238, 100146.524, 38.21, -0.330708, , 
512206.595, 100172.238, 38.25, -0.331358, , 
512642.762, 100188.548, 38.29, -0.332907, , 
513028.286, 100237.381, 38.33, -0.333502, , 
513665.000, 100314.095, 38.37, -0.334572, , 
513815.500, 100305.095, 38.42, -0.335433, , 
513936.714, 100269.643, 38.46, -0.336759, , 
514008.286, 100292.381, 38.50, -0.336562, , 
514343.810, 100315.286, 38.54, -0.337517, , 
514341.762, 100292.929, 38.58, -0.338009, , 
514561.405, 100258.095, 38.63, -0.339752, , 
514533.500, 100204.833, 38.67, -0.340826, , 
514646.714, 100165.571, 38.71, -0.342203, , 
514930.571, 100172.643, 38.75, -0.343285, , 
515189.786, 100295.571, 38.80, -0.341657, , 
515295.929, 100274.571, 38.84, -0.342592, , 
515321.810, 100259.429, 38.88, -0.343045, , 
515732.214, 100284.619, 38.92, -0.344271, , 
516223.429, 100334.143, 38.96, -0.345303, , 
516284.167, 100336.929, 39.01, -0.345505, , 
516294.643, 100300.143, 39.05, -0.346376, , 
516509.786, 100285.881, 39.09, -0.347634, , 
516818.571, 100367.071, 39.13, -0.347157, 5, 1.114
517000.405, 100377.786, 39.18, -0.347709, , 
516649.333, 100276.071, 39.22, -0.348462, , 
516782.571, 100250.548, 39.26, -0.349615, , 
517151.738, 100307.571, 39.30, -0.349942, , 
517250.524, 100301.000, 39.35, -0.350519, , 
517656.024, 100373.929, 39.39, -0.350647, , 
517684.976, 100337.119, 39.43, -0.351599, , 
517719.738, 100280.310, 39.47, -0.353024, , 
517959.405, 100367.357, 39.52, -0.352113, , 
518285.262, 100349.238, 39.56, -0.353935, , 
518126.762, 100291.762, 39.60, -0.354536, , 
518300.786, 100208.905, 39.64, -0.357151, , 
518766.310, 100290.929, 39.68, -0.357331, , 
518832.000, 100341.095, 39.73, -0.356490, , 
518749.976, 100289.095, 39.77, -0.357301, , 
519104.167, 100303.952, 39.81, -0.358503, , 
518961.738, 100280.667, 39.85, -0.358408, , 
518699.500, 100233.286, 39.90, -0.358335, , 
519099.048, 100276.810, 39.94, -0.359090, , 
519190.429, 100231.190, 39.98, -0.360511, , 
519192.190, 100210.548, 40.02, -0.360982, , 
519459.738, 100288.190, 40.06, -0.360398, , 
519579.452, 100296.167, 40.10, -0.360738, , 
519601.667, 100244.476, 40.15, -0.361994, , 
519659.643, 100264.214, 40.19, -0.361802, , 
519375.571, 100193.976, 40.23, -0.362149, , 
519928.548, 100248.000, 40.28, -0.363330, , 
519606.429, 100206.833, 40.32, -0.362860, , 
519521.500, 100207.786, 40.36, -0.362471, , 
519663.595, 100173.476, 40.40, -0.363857, , 
519919.690, 100218.381, 40.44, -0.363957, , 
520155.976, 100259.143, 40.49, -0.364064, , 
520431.738, 100293.286, 40.53, -0.364491, , 
520526.167, 100299.119, 40.57, -0.364768, , 
520667.119, 100330.119, 40.61, -0.364682, , 
520833.119, 100330.119, 40.66, -0.365399, , 
520650.833, 100330.119, 40.70, -0.364612, , 
520717.214, 100330.119, 40.74, -0.364899, , 
520412.690, 100330.119, 40.78, -0.363582, , 
520615.571, 100330.119, 40.83, -0.364459, , 
520860.738, 100330.119, 40.87, -0.365519, , 
520890.643, 100330.119, 40.91, -0.365648, , 
521214.690, 100330.119, 40.95, -0.367048, , 
521114.881, 100330.119, 40.99, -0.366617, , 
521175.190, 100330.119, 41.04, -0.366877, , 
521273.071, 100330.119, 41.08, -0.367300, , 
521394.190, 100331.500, 41.12, -0.367791, , 
521400.310, 100347.976, 41.16, -0.367448, , 
521403.167, 100344.500, 41.21, -0.367539, , 
521593.429, 100306.048, 41.25, -0.369222, , 
521214.571, 100234.214, 41.29, -0.369199, , 
521437.357, 100267.429, 41.33, -0.369415, , 
521523.905, 100314.738, 41.37, -0.368727, , 
521707.429, 100334.310, 41.42, -0.369080, , 
521957.690, 100358.786, 41.46, -0.369610, , 
521720.024, 100268.976, 41.50, -0.370600, , 
521384.690, 100203.357, 41.54, -0.370627, , 
521135.286, 100154.952, 41.59, -0.370637, , 
521173.810, 100151.738, 41.63, -0.370876, , 
521420.500, 100188.738, 41.67, -0.371109, , 
521402.690, 100216.929, 41.71, -0.370399, , 
521458.738, 100193.548, 41.75, -0.371166, , 
521541.833, 100185.905, 41.80, -0.371697, , 
521530.119, 100202.071, 41.84, -0.371283, , 
521586.833, 100219.905, 41.88, -0.371127, , 
521735.190, 100244.524, 41.92, -0.371215, , 
521175.000, 100128.500, 41.96, -0.371403, , 
521078.738, 100127.857, 42.01, -0.371002, , 
521412.762, 100237.357, 42.05, -0.369984, , 
521497.786, 100239.857, 42.09, -0.370295, , 
521229.071, 100186.786, 42.13, -0.370327, , 
521243.238, 100180.857, 42.18, -0.370521, , 
521138.190, 100144.405, 42.22, -0.370887, , 
521196.500, 100182.524, 42.26, -0.370282, , 
521146.786, 100187.262, 42.30, -0.369961, , 
520971.810, 100149.024, 42.35, -0.370064, , 
521291.214, 100253.286, 42.39, -0.369102, , 
520970.429, 100233.167, 42.43, -0.368168, , 
520729.619, 100173.548, 42.47, -0.368467, , 
520985.095, 100204.929, 42.51, -0.368866, , 
520634.119, 100206.500, 42.56, -0.367314, , 
520659.119, 100272.667, 42.60, -0.365937, , 
520618.405, 100303.762, 42.64, -0.365063, , 
520304.357, 100272.786, 42.68, -0.364400, , 
520182.976, 100323.238, 42.73, -0.362743, , 
519656.190, 100246.238, 42.77, -0.362191, , 
519343.714, 100284.857, 42.81, -0.359970, , 
519234.643, 100333.024, 42.85, -0.358417, , 
518741.333, 100285.762, 42.89, -0.357338, , 
518053.905, 100209.690, 42.94, -0.356062, , 
517387.095, 100208.167, 42.98, -0.353197, , 
516972.619, 100197.810, 43.02, -0.351626, , 
516437.524, 100186.667, 43.06, -0.349546, , 
515901.548, 100173.238, 43.11, -0.347511, , 
515517.667, 100214.024, 43.15, -0.344920, , 
514901.024, 100214.571, 43.19, -0.342214, , 
514391.429, 100225.238, 43.23, -0.339746, , 
513944.095, 100199.214, 43.27, -0.338373, , 
513292.048, 100164.548, 43.32, -0.336294, , 
512628.405, 100174.000, 43.36, -0.333171, , 
512261.381, 100199.905, 43.40, -0.330977, , 
511908.524, 100268.262, 43.44, -0.327891, , 
511285.571, 100276.286, 43.48, -0.324971, , 
510652.143, 100227.667, 43.53, -0.323273, , 
509966.571, 100193.881, 43.57, -0.321008, , 
509335.333, 100126.714, 43.61, -0.319730, , 
