FlowCell Text Data File: 230207_sample5.csv
Software Version: 2.00Q
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.207
Date: 2023-02-07
Time: 17:27:02
User: Riyaz Shah

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 38 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2.0
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 10
Distance/fraction: 7.83 mm
Start Distance: 0.00 mm
Volume/fraction: 1.117 ml
Data Samples/mm: 22.94

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 218 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 10 ms
Sample A Zero: 466075
Source A Zero: 105609.6

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
501044.905, 100729.905, 41.35, -0.269282, , 
500934.214, 100441.905, 41.39, -0.275228, , 
501059.976, 100744.667, 41.43, -0.269020, , 
501228.429, 100755.476, 41.47, -0.269535, , 
501391.143, 100746.500, 41.52, -0.270466, , 
501927.786, 100782.881, 41.56, -0.272060, , 
502438.000, 100884.857, 41.60, -0.272071, , 
502542.976, 100852.500, 41.64, -0.273263, , 
502758.786, 100814.357, 41.68, -0.275080, , 
502999.738, 100811.643, 41.73, -0.276219, , 
503229.619, 100790.762, 41.77, -0.277714, , 
503580.071, 100858.714, 41.81, -0.277764, , 
503394.810, 100777.905, 41.85, -0.278739, , 
503768.500, 100833.310, 41.90, -0.279173, , 
503857.333, 100849.405, 41.94, -0.279210, , 
503928.119, 100847.690, 41.98, -0.279565, , 
504080.071, 100817.214, 42.02, -0.280923, , 
504531.857, 100848.500, 42.07, -0.282241, , 
504519.524, 100816.024, 42.11, -0.282911, , 
504709.167, 100836.714, 42.15, -0.283295, , 
504784.881, 100824.762, 42.19, -0.283899, , 
504784.952, 100847.119, 42.24, -0.283400, , 
504753.833, 100763.929, 42.27, -0.285119, , 
505487.524, 100898.714, 42.32, -0.285379, , 
505480.786, 100905.476, 42.36, -0.285199, , 
505546.976, 100913.405, 42.40, -0.285316, , 
505400.333, 100847.429, 42.45, -0.286135, , 
505541.238, 100865.357, 42.49, -0.286363, , 
505530.048, 100848.024, 42.53, -0.286700, , 
505719.262, 100897.333, 42.57, -0.286442, , 
505928.714, 100908.452, 42.62, -0.287126, , 
505649.238, 100864.429, 42.66, -0.286864, , 
505568.024, 100843.810, 42.70, -0.286963, , 
505602.690, 100844.238, 42.74, -0.287107, , 
505573.643, 100829.905, 42.78, -0.287298, , 
505330.048, 100781.738, 42.82, -0.287289, , 
505466.810, 100825.500, 42.87, -0.286921, , 
505677.167, 100880.905, 42.91, -0.286621, , 
505280.262, 100808.786, 42.95, -0.286463, , 
504963.690, 100770.119, 42.99, -0.285916, , 
504725.071, 100776.762, 43.04, -0.284704, , 
504967.095, 100804.976, 43.08, -0.285153, , 
504915.500, 100793.095, 43.12, -0.285188, , 
504882.000, 100830.286, 43.16, -0.284209, , 
504381.857, 100784.524, 43.20, -0.283000, , 
504166.310, 100754.548, 43.25, -0.282707, , 
504110.167, 100781.810, 43.29, -0.281848, , 
503949.976, 100829.857, 43.33, -0.280060, , 
503725.976, 100837.333, 43.37, -0.278893, , 
503816.571, 100886.214, 43.41, -0.278207, , 
503488.095, 100843.310, 43.46, -0.277696, , 
503510.095, 100825.333, 43.50, -0.278196, , 
503325.524, 100833.595, 43.54, -0.277186, , 
503139.119, 100856.333, 43.59, -0.275845, , 
502931.405, 100856.786, 43.63, -0.274906, , 
503004.667, 100926.905, 43.67, -0.273670, , 
502559.929, 100844.429, 43.71, -0.273519, , 
502204.071, 100816.690, 43.75, -0.272544, , 
502085.167, 100795.500, 43.80, -0.272484, , 
502030.595, 100784.286, 43.84, -0.272490, , 
501976.881, 100808.000, 43.88, -0.271720, , 
502221.738, 100943.976, 43.92, -0.269784, , 
502098.929, 100941.738, 43.97, -0.269283, , 
501868.071, 100929.238, 44.01, -0.268527, , 
501764.310, 100919.310, 44.05, -0.268283, , 
501297.857, 100833.881, 44.09, -0.268096, , 
501273.167, 100863.476, 44.13, -0.267325, , 
501238.690, 100890.524, 44.17, -0.266566, , 
501036.500, 100846.667, 44.22, -0.266637, , 
501255.333, 100891.238, 44.26, -0.266625, , 
501135.881, 100865.167, 44.30, -0.266670, , 
500896.238, 100824.429, 44.34, -0.266503, , 
501167.738, 100905.095, 44.39, -0.265923, , 
500865.190, 100846.952, 44.43, -0.265861, , 
501212.619, 100883.738, 44.47, -0.266601, , 
501806.548, 101034.095, 44.51, -0.265914, , 
501643.810, 100964.452, 44.56, -0.266736, , 
502024.976, 100952.190, 44.60, -0.268719, , 
502205.643, 100963.238, 44.64, -0.269282, , 
502197.286, 100935.167, 44.68, -0.269870, , 
502333.429, 100944.619, 44.73, -0.270270, , 
502252.524, 100895.714, 44.77, -0.270998, , 
502405.571, 100877.095, 44.81, -0.272099, , 
502533.048, 100849.119, 44.85, -0.273294, , 
502623.881, 100817.929, 44.89, -0.274397, , 
502567.476, 100774.429, 44.94, -0.275115, , 
502696.667, 100761.262, 44.98, -0.275988, , 
502974.690, 100797.238, 45.02, -0.276429, , 
503632.143, 100897.119, 45.06, -0.277140, , 
503599.762, 100809.833, 45.10, -0.278943, , 
504006.976, 100791.500, 45.15, -0.281171, , 
504081.429, 100755.024, 45.19, -0.282318, , 
504113.405, 100707.452, 45.23, -0.283523, , 
504305.000, 100733.000, 45.27, -0.283808, , 
504320.214, 100690.952, 45.32, -0.284815, , 
504688.429, 100758.262, 45.36, -0.284954, , 
504798.095, 100735.667, 45.40, -0.285948, , 
504952.048, 100722.762, 45.44, -0.286922, , 
505476.595, 100793.667, 45.49, -0.287675, , 
505825.357, 100813.048, 45.53, -0.288794, , 
506038.595, 100797.190, 45.57, -0.290097, , 
506361.762, 100830.095, 45.61, -0.290799, , 
506608.833, 100828.262, 45.65, -0.291938, , 
506946.071, 100831.762, 45.70, -0.293357, , 
507067.976, 100850.500, 45.74, -0.293480, , 
507078.286, 100783.048, 45.78, -0.295032, , 
507262.952, 100801.952, 45.82, -0.295429, , 
507489.786, 100799.690, 45.86, -0.296486, , 
507865.119, 100778.667, 45.91, -0.298619, , 
508164.857, 100801.071, 45.95, -0.299446, , 
508312.357, 100771.833, 45.99, -0.300752, , 
508405.048, 100754.119, 46.04, -0.301558, , 
508875.095, 100809.310, 46.07, -0.302406, , 
509039.881, 100796.762, 46.12, -0.303414, , 
509355.714, 100817.310, 46.16, -0.304351, , 
509200.714, 100805.643, 46.20, -0.303927, , 
509336.714, 100808.619, 46.24, -0.304462, , 
509642.976, 100795.357, 46.29, -0.306110, , 
509819.762, 100786.738, 46.33, -0.307083, , 
510112.357, 100838.429, 46.37, -0.307221, , 
510514.333, 100848.548, 46.41, -0.308767, , 
510469.119, 100817.405, 46.46, -0.309263, , 
510360.595, 100792.000, 46.50, -0.309352, , 
510492.905, 100771.524, 46.54, -0.310392, , 
510717.810, 100771.429, 46.58, -0.311386, , 
510899.429, 100776.619, 46.63, -0.312070, , 
511043.333, 100770.095, 46.67, -0.312850, , 
511384.333, 100778.786, 46.71, -0.314157, , 
511662.571, 100798.333, 46.75, -0.314944, , 
511772.929, 100785.381, 46.80, -0.315719, , 
512169.810, 100824.905, 46.84, -0.316581, , 
512395.238, 100834.000, 46.88, -0.317368, , 
512614.905, 100821.190, 46.92, -0.318619, , 
512590.595, 100801.905, 46.96, -0.318943, , 
512621.333, 100818.643, 47.01, -0.318704, 6, 1.121
513121.833, 100822.381, 47.05, -0.320817, , 
512978.952, 100777.833, 47.09, -0.321184, , 
513212.643, 100776.452, 47.13, -0.322240, , 
513493.357, 100837.214, 47.17, -0.322114, , 
513333.595, 100820.952, 47.22, -0.321777, , 
513344.619, 100789.167, 47.26, -0.322535, , 
513719.095, 100835.381, 47.30, -0.323144, , 
514059.000, 100866.476, 47.34, -0.323939, , 
514123.881, 100837.262, 47.39, -0.324875, , 
514074.571, 100772.595, 47.43, -0.326103, , 
514328.476, 100793.952, 47.47, -0.326737, , 
514487.905, 100856.667, 47.51, -0.326035, , 
514326.167, 100783.833, 47.56, -0.326953, , 
514370.476, 100801.595, 47.60, -0.326750, , 
514672.048, 100839.548, 47.64, -0.327222, , 
514625.762, 100805.619, 47.68, -0.327777, , 
514786.524, 100806.405, 47.72, -0.328462, , 
515178.333, 100797.000, 47.76, -0.330384, , 
515180.310, 100858.143, 47.81, -0.329028, , 
515157.238, 100813.595, 47.85, -0.329922, , 
515240.881, 100819.452, 47.89, -0.330156, , 
514610.024, 100712.024, 47.93, -0.329799, , 
514841.690, 100796.238, 47.98, -0.328930, , 
514787.071, 100760.929, 48.02, -0.329480, , 
515120.929, 100776.048, 48.06, -0.330601, , 
515329.333, 100864.524, 48.10, -0.329537, , 
515177.381, 100811.857, 48.14, -0.330049, , 
514836.429, 100761.548, 48.19, -0.329682, , 
514804.381, 100832.905, 48.23, -0.327949, , 
514424.524, 100768.310, 48.27, -0.327730, , 
514365.429, 100758.238, 48.32, -0.327696, , 
514538.667, 100832.619, 48.36, -0.326793, , 
514168.738, 100778.976, 48.40, -0.326372, , 
514149.095, 100817.929, 48.44, -0.325417, , 
513699.571, 100776.452, 48.48, -0.324374, , 
513516.833, 100776.452, 48.52, -0.323574, , 
513484.452, 100776.452, 48.57, -0.323432, , 
513263.286, 100776.452, 48.61, -0.322462, , 
513082.048, 100776.452, 48.65, -0.321667, , 
512634.548, 100776.452, 48.70, -0.319704, , 
512434.286, 100776.452, 48.74, -0.318824, , 
512023.595, 100776.452, 48.78, -0.317020, , 
511696.929, 100776.452, 48.82, -0.315584, , 
511486.738, 100776.452, 48.87, -0.314659, , 
511219.786, 100776.452, 48.91, -0.313484, , 
510927.571, 100776.452, 48.95, -0.312198, , 
511064.286, 100802.976, 48.99, -0.312208, , 
511128.024, 100886.048, 49.03, -0.310634, , 
510618.214, 100828.571, 49.08, -0.309671, , 
510163.786, 100807.167, 49.12, -0.308145, , 
509681.643, 100785.714, 49.16, -0.306496, , 
509144.952, 100718.024, 49.20, -0.305637, , 
508896.190, 100714.524, 49.24, -0.304616, , 
508279.119, 100669.357, 49.29, -0.302895, , 
507920.619, 100647.619, 49.33, -0.301793, , 
507591.238, 100623.452, 49.37, -0.300874, , 
507197.024, 100625.643, 49.41, -0.299076, , 
507198.405, 100655.381, 49.46, -0.298417, , 
507098.476, 100672.024, 49.50, -0.297602, , 
507266.167, 100747.548, 49.54, -0.296658, , 
507111.429, 100730.714, 49.58, -0.296348, , 
506946.143, 100740.024, 49.62, -0.295406, , 
506708.167, 100701.214, 49.67, -0.295217, , 
506540.833, 100716.833, 49.71, -0.294124, , 
506528.881, 100698.833, 49.75, -0.294473, , 
506320.143, 100684.667, 49.79, -0.293862, , 
506239.286, 100696.333, 49.84, -0.293242, , 
506351.667, 100733.381, 49.88, -0.292914, , 
506567.905, 100772.690, 49.92, -0.292997, , 
506304.833, 100746.381, 49.96, -0.292415, , 
506316.143, 100741.357, 50.01, -0.292578, , 
506317.167, 100726.048, 50.05, -0.292924, , 
506523.000, 100712.024, 50.09, -0.294152, , 
506543.476, 100724.762, 50.13, -0.293959, , 
506484.214, 100740.190, 50.17, -0.293351, , 
506847.429, 100772.452, 50.22, -0.294244, , 
506902.595, 100758.952, 50.26, -0.294790, , 
506971.238, 100730.548, 50.30, -0.295729, , 
507333.952, 100800.238, 50.34, -0.295782, , 
507467.857, 100771.024, 50.38, -0.297028, , 
507565.952, 100799.357, 50.43, -0.296831, , 
507388.095, 100692.429, 50.47, -0.298431, , 
507864.405, 100734.738, 50.51, -0.299597, , 
507950.881, 100777.357, 50.55, -0.299028, , 
508265.048, 100786.929, 50.60, -0.300206, , 
508486.238, 100821.238, 50.64, -0.300419, , 
508776.405, 100791.524, 50.68, -0.302366, , 
509387.714, 100835.857, 50.72, -0.304079, , 
509360.381, 100784.190, 50.76, -0.305111, , 
509773.333, 100799.095, 50.81, -0.306602, , 
509977.143, 100726.429, 50.85, -0.309125, , 
510224.762, 100767.857, 50.89, -0.309292, , 
510450.143, 100819.500, 50.93, -0.309133, , 
510788.571, 100863.952, 50.97, -0.309632, , 
510785.476, 100770.357, 51.02, -0.311708, , 
510919.381, 100758.619, 51.06, -0.312560, , 
511059.095, 100757.524, 51.10, -0.313200, , 
511472.071, 100793.548, 51.14, -0.314213, , 
511338.381, 100683.048, 51.19, -0.316093, , 
511048.952, 100583.929, 51.23, -0.317036, , 
511502.500, 100671.024, 51.27, -0.317084, , 
511470.000, 100626.048, 51.31, -0.317947, , 
511604.071, 100605.476, 51.35, -0.318997, , 
511529.857, 100546.643, 51.40, -0.319987, , 
511903.810, 100579.095, 51.44, -0.320905, , 
511960.452, 100505.333, 51.48, -0.322805, , 
512160.095, 100529.857, 51.52, -0.323133, , 
512393.810, 100562.000, 51.57, -0.323441, , 
512500.786, 100509.310, 51.61, -0.325090, , 
512716.571, 100482.000, 51.65, -0.326649, , 
513461.500, 100592.714, 51.69, -0.327438, , 
513620.571, 100611.476, 51.74, -0.327715, , 
513813.595, 100697.405, 51.78, -0.326640, , 
513911.143, 100664.452, 51.82, -0.327803, , 
514092.238, 100628.833, 51.86, -0.329393, , 
514287.786, 100628.429, 51.91, -0.330258, , 
514464.714, 100638.905, 51.95, -0.330797, , 
514610.667, 100622.952, 51.99, -0.331793, , 
514649.262, 100627.095, 52.03, -0.331869, , 
514704.619, 100561.714, 52.07, -0.333573, , 
514841.048, 100632.976, 52.12, -0.332576, , 
515078.714, 100653.714, 52.16, -0.333151, , 
515003.524, 100613.405, 52.20, -0.333723, , 
515078.143, 100593.095, 52.24, -0.334504, , 
515167.190, 100613.024, 52.28, -0.334447, , 
515021.476, 100586.143, 52.33, -0.334412, , 
515115.857, 100563.238, 52.37, -0.335337, , 
515553.452, 100692.952, 52.41, -0.334347, , 
515546.119, 100713.405, 52.45, -0.333858, , 
515331.929, 100624.571, 52.50, -0.334908, , 
515115.190, 100615.524, 52.54, -0.334164, , 
515400.548, 100690.833, 52.58, -0.333726, , 
515263.548, 100699.333, 52.62, -0.332938, , 
515120.881, 100653.333, 52.67, -0.333343, , 
514780.286, 100597.643, 52.71, -0.333100, , 
514536.690, 100578.024, 52.75, -0.332474, , 
514396.357, 100587.238, 52.79, -0.331654, , 
514134.024, 100556.119, 52.83, -0.331202, , 
513888.833, 100516.095, 52.88, -0.331025, , 
513779.310, 100529.905, 52.92, -0.330236, , 
513600.381, 100543.024, 52.96, -0.329158, , 
513500.167, 100589.857, 53.00, -0.327671, , 
513105.976, 100551.524, 53.05, -0.326801, , 
512921.619, 100552.000, 53.09, -0.325981, , 
512583.929, 100546.810, 53.13, -0.324616, , 
512478.333, 100560.024, 53.17, -0.323856, , 
512077.238, 100603.857, 53.21, -0.321113, , 
511795.095, 100571.048, 53.26, -0.320607, , 
511276.690, 100544.548, 53.30, -0.318920, , 
511056.810, 100581.214, 53.34, -0.317131, , 
510718.119, 100553.548, 53.38, -0.316258, , 
510558.119, 100599.786, 53.42, -0.314518, , 
510368.690, 100602.381, 53.47, -0.313625, , 
510309.976, 100684.810, 53.51, -0.311523, , 
510111.476, 100640.500, 53.55, -0.311638, , 
510108.762, 100680.190, 53.59, -0.310739, , 
509491.190, 100562.881, 53.64, -0.310636, , 
509117.357, 100577.071, 53.68, -0.308667, , 
509161.381, 100638.929, 53.72, -0.307478, , 
508864.024, 100627.381, 53.76, -0.306422, , 
508626.405, 100609.214, 53.80, -0.305777, , 
508439.167, 100612.381, 53.85, -0.304877, , 
508103.667, 100586.071, 53.89, -0.303980, , 
507857.619, 100566.952, 53.93, -0.303318, , 
507825.929, 100575.476, 53.97, -0.302987, , 
507632.595, 100538.381, 54.02, -0.302960, , 
507801.690, 100593.619, 54.06, -0.302474, , 
507706.095, 100590.333, 54.10, -0.302124, , 
507527.810, 100594.143, 54.14, -0.301248, , 
506718.595, 100602.643, 54.18, -0.297467, , 
506081.286, 100573.548, 54.23, -0.295286, , 
506397.048, 100599.905, 54.27, -0.296100, , 
506885.762, 100639.286, 54.31, -0.297390, , 
506942.000, 100614.071, 54.35, -0.298203, , 
507344.429, 100602.143, 54.39, -0.300256, , 
507762.286, 100601.690, 54.44, -0.302119, , 
508287.976, 100675.810, 54.48, -0.302790, , 
508451.667, 100661.548, 54.52, -0.303833, , 
508651.310, 100628.071, 54.57, -0.305465, , 
509175.857, 100657.048, 54.61, -0.307137, , 
510101.095, 100729.929, 54.65, -0.309594, , 
510602.143, 100739.405, 54.69, -0.311591, , 
510623.000, 100627.690, 54.73, -0.314180, , 
510922.429, 100629.929, 54.78, -0.315449, , 
511271.238, 100633.310, 54.82, -0.316910, 7, 1.114
511769.929, 100624.667, 54.86, -0.319297, , 
512411.357, 100683.952, 54.90, -0.320790, , 
512356.595, 100615.952, 54.95, -0.322070, , 
512603.619, 100607.786, 54.99, -0.323338, , 
512818.643, 100614.429, 55.03, -0.324133, , 
513132.167, 100621.452, 55.07, -0.325351, , 
513230.119, 100565.929, 55.11, -0.327023, , 
513642.500, 100539.833, 55.16, -0.329414, , 
513860.429, 100531.190, 55.20, -0.330563, , 
514446.786, 100598.286, 55.24, -0.331628, , 
514953.786, 100625.286, 55.28, -0.333240, , 
515263.833, 100687.738, 55.33, -0.333199, , 
515454.357, 100640.786, 55.37, -0.335080, , 
515778.595, 100674.929, 55.41, -0.335732, , 
516071.833, 100661.405, 55.45, -0.337313, , 
516411.214, 100698.357, 55.49, -0.337967, , 
516813.310, 100707.190, 55.54, -0.339521, , 
516778.929, 100671.976, 55.58, -0.340158, , 
516796.381, 100625.548, 55.62, -0.341273, , 
517092.738, 100662.167, 55.66, -0.341744, , 
517322.714, 100702.881, 55.71, -0.341835, , 
517265.595, 100655.024, 55.75, -0.342656, , 
517302.786, 100667.119, 55.79, -0.342547, , 
517418.357, 100643.881, 55.83, -0.343569, , 
517494.643, 100627.667, 55.87, -0.344264, , 
517507.190, 100615.357, 55.92, -0.344594, , 
517453.786, 100639.214, 55.96, -0.343828, , 
517418.905, 100662.286, 56.00, -0.343160, , 
517431.190, 100697.500, 56.04, -0.342427, , 
517258.119, 100659.929, 56.08, -0.342514, , 
517503.690, 100705.262, 56.13, -0.342568, , 
517384.429, 100659.976, 56.17, -0.343062, , 
517631.381, 100651.000, 56.21, -0.344337, , 
517775.167, 100636.929, 56.25, -0.345276, , 
517957.738, 100674.500, 56.29, -0.345230, , 
517702.619, 100657.714, 56.34, -0.344496, , 
517495.286, 100668.976, 56.38, -0.343343, , 
517653.833, 100682.571, 56.42, -0.343728, , 
517183.857, 100682.571, 56.47, -0.341684, , 
517127.452, 100682.571, 56.51, -0.341439, , 
516927.786, 100585.333, 56.55, -0.342744, , 
517122.762, 100585.333, 56.59, -0.343593, , 
517000.690, 100585.333, 56.63, -0.343062, , 
516637.119, 100585.333, 56.68, -0.341479, , 
516457.762, 100585.333, 56.72, -0.340697, , 
516326.810, 100585.333, 56.76, -0.340126, , 
515852.095, 100622.881, 56.80, -0.337216, , 
515834.786, 100675.024, 56.85, -0.335975, , 
515723.524, 100632.786, 56.89, -0.336434, , 
515740.810, 100687.833, 56.93, -0.335279, , 
515478.952, 100697.238, 56.97, -0.333926, , 
515268.738, 100690.810, 57.01, -0.333151, , 
515055.595, 100633.310, 57.06, -0.333506, , 
515268.310, 100672.667, 57.10, -0.333555, , 
514996.405, 100650.024, 57.14, -0.332873, , 
514631.381, 100608.881, 57.18, -0.332198, , 
514752.214, 100678.357, 57.23, -0.331173, , 
514628.190, 100647.357, 57.27, -0.331323, , 
514495.214, 100669.810, 57.31, -0.330240, , 
514438.238, 100648.714, 57.35, -0.330462, , 
514542.476, 100673.119, 57.40, -0.330373, , 
514654.714, 100683.214, 57.44, -0.330638, , 
514674.405, 100649.357, 57.48, -0.331481, , 
514581.071, 100623.167, 57.52, -0.331658, , 
514563.262, 100662.833, 57.57, -0.330693, , 
514470.429, 100600.905, 57.61, -0.331672, , 
514601.071, 100584.524, 57.65, -0.332610, , 
514753.381, 100589.690, 57.69, -0.333161, , 
514677.738, 100537.619, 57.73, -0.333995, , 
514965.214, 100543.167, 57.78, -0.335128, , 
515150.548, 100586.595, 57.82, -0.334966, , 
515788.929, 100642.476, 57.86, -0.336503, , 
515857.119, 100663.190, 57.90, -0.336337, , 
515893.667, 100619.810, 57.94, -0.337467, , 
515993.095, 100576.952, 57.99, -0.338859, , 
516451.667, 100608.905, 58.03, -0.340143, , 
516712.167, 100677.286, 58.07, -0.339749, , 
517001.500, 100671.571, 58.11, -0.341137, , 
517163.952, 100638.643, 58.16, -0.342580, , 
517319.929, 100642.048, 58.20, -0.343182, , 
517199.881, 100568.286, 58.24, -0.344310, , 
517539.667, 100556.857, 58.28, -0.346044, , 
517883.333, 100636.786, 58.32, -0.345750, , 
518185.476, 100614.857, 58.37, -0.347553, , 
518456.690, 100649.262, 58.41, -0.347961, , 
518600.071, 100646.238, 58.45, -0.348651, , 
518575.643, 100596.262, 58.49, -0.349662, , 
518721.190, 100602.333, 58.54, -0.350158, , 
518552.738, 100549.238, 58.58, -0.350615, , 
518926.310, 100561.310, 58.62, -0.351966, , 
518930.214, 100561.262, 58.66, -0.351984, , 
518986.929, 100505.429, 58.71, -0.353479, , 
519262.286, 100528.048, 58.75, -0.354167, , 
519362.786, 100549.643, 58.79, -0.354119, , 
519396.071, 100509.024, 58.83, -0.355172, , 
519481.381, 100502.857, 58.87, -0.355680, , 
519544.881, 100517.667, 58.92, -0.355623, , 
519561.048, 100516.095, 58.96, -0.355729, , 
519753.738, 100557.571, 59.00, -0.355635, , 
519750.286, 100538.810, 59.04, -0.356040, , 
519891.952, 100531.310, 59.08, -0.356821, , 
520128.238, 100566.810, 59.13, -0.357049, , 
520156.905, 100593.333, 59.17, -0.356579, , 
520248.714, 100605.833, 59.21, -0.356697, , 
520171.024, 100613.167, 59.25, -0.356197, , 
520197.119, 100624.643, 59.30, -0.356053, , 
520406.619, 100681.119, 59.34, -0.355697, , 
520602.071, 100694.905, 59.38, -0.356233, , 
520319.905, 100642.071, 59.42, -0.356195, , 
520045.548, 100589.286, 59.46, -0.356188, , 
520038.976, 100578.762, 59.51, -0.356395, , 
519914.714, 100569.714, 59.55, -0.356060, , 
519878.667, 100546.143, 59.59, -0.356431, , 
519960.405, 100544.357, 59.63, -0.356825, , 
519736.357, 100549.786, 59.67, -0.355734, , 
519381.000, 100491.667, 59.72, -0.355496, , 
519674.738, 100563.810, 59.76, -0.355153, , 
519503.214, 100534.571, 59.80, -0.355065, , 
519885.024, 100635.476, 59.84, -0.354460, , 
519915.310, 100621.286, 59.89, -0.354909, , 
520079.857, 100666.833, 59.93, -0.354602, , 
519834.071, 100655.714, 59.97, -0.353787, , 
519594.643, 100627.190, 60.01, -0.353388, , 
519253.810, 100543.643, 60.05, -0.353781, , 
519493.286, 100619.452, 60.10, -0.353122, , 
519566.167, 100592.524, 60.14, -0.354040, , 
519598.405, 100585.167, 60.18, -0.354345, , 
519530.762, 100588.238, 60.22, -0.353983, , 
519575.381, 100591.071, 60.26, -0.354113, , 
519648.714, 100610.810, 60.31, -0.353989, , 
519778.357, 100599.524, 60.35, -0.354803, , 
519582.738, 100566.929, 60.39, -0.354685, , 
519433.310, 100519.643, 60.43, -0.355096, , 
519584.048, 100453.357, 60.48, -0.357233, , 
519894.333, 100470.167, 60.52, -0.358200, , 
519723.500, 100445.714, 60.56, -0.358009, , 
519814.357, 100468.119, 60.60, -0.357900, , 
519895.500, 100432.833, 60.65, -0.359042, , 
519869.262, 100422.690, 60.69, -0.359155, , 
520205.048, 100430.190, 60.73, -0.360440, , 
520143.190, 100450.381, 60.77, -0.359721, , 
520354.952, 100544.119, 60.82, -0.358537, , 
520599.690, 100564.071, 60.86, -0.359149, , 
520469.667, 100490.667, 60.90, -0.360230, , 
520618.071, 100520.690, 60.94, -0.360200, , 
520857.048, 100507.119, 60.98, -0.361536, , 
521047.095, 100580.119, 61.03, -0.360723, , 
520931.405, 100498.452, 61.07, -0.362051, , 
521073.286, 100495.143, 61.11, -0.362738, , 
521252.071, 100479.167, 61.15, -0.363868, , 
521479.810, 100489.881, 61.20, -0.364611, , 
521376.810, 100459.571, 61.24, -0.364846, , 
521560.833, 100487.381, 61.28, -0.365017, , 
521621.143, 100496.905, 61.32, -0.365064, , 
522037.333, 100503.167, 61.36, -0.366718, , 
521973.881, 100496.048, 61.41, -0.366604, , 
522203.548, 100527.071, 61.45, -0.366900, , 
522252.690, 100470.714, 61.49, -0.368373, , 
522515.119, 100510.262, 61.53, -0.368618, , 
522382.071, 100446.881, 61.57, -0.369465, , 
522367.667, 100437.095, 61.62, -0.369622, , 
522462.048, 100503.667, 61.66, -0.368537, , 
522779.048, 100511.548, 61.70, -0.369726, , 
522777.976, 100526.119, 61.74, -0.369395, , 
522642.024, 100526.952, 61.79, -0.368791, , 
522739.690, 100535.619, 61.83, -0.369018, , 
522806.452, 100538.357, 61.87, -0.369244, , 
523096.619, 100566.762, 61.91, -0.369857, , 
522906.190, 100552.857, 61.96, -0.369349, , 
522956.381, 100597.095, 62.00, -0.368575, , 
522770.643, 100532.310, 62.04, -0.369225, , 
522761.452, 100562.667, 62.08, -0.368506, , 
522845.024, 100584.333, 62.12, -0.368381, , 
522839.595, 100593.881, 62.17, -0.368144, , 
523035.048, 100601.571, 62.21, -0.368813, , 
523038.095, 100612.929, 62.25, -0.368572, , 
523277.262, 100619.357, 62.29, -0.369457, , 
523230.238, 100622.119, 62.34, -0.369193, , 
523165.167, 100589.833, 62.38, -0.369635, , 
523192.095, 100605.667, 62.42, -0.369397, , 
523010.071, 100568.857, 62.46, -0.369437, , 
523089.667, 100585.429, 62.50, -0.369409, , 
522953.357, 100543.381, 62.55, -0.369764, , 
522892.381, 100512.881, 62.59, -0.370184, , 
523001.024, 100532.833, 62.63, -0.370205, 8, 1.114
523317.024, 100423.214, 62.67, -0.374019, , 
523349.214, 100581.762, 62.71, -0.370608, , 
523381.119, 100616.000, 62.76, -0.369979, , 
523489.857, 100598.405, 62.80, -0.370840, , 
523444.881, 100579.214, 62.84, -0.371076, , 
523390.024, 100600.429, 62.88, -0.370365, , 
523693.452, 100679.833, 62.93, -0.369894, , 
523677.357, 100631.857, 62.97, -0.370898, , 
523865.476, 100657.095, 63.01, -0.371142, , 
523974.905, 100618.476, 63.05, -0.372475, , 
524166.024, 100708.262, 63.09, -0.371289, , 
523710.548, 100600.714, 63.14, -0.371737, , 
523982.548, 100625.905, 63.18, -0.372342, , 
524063.762, 100616.452, 63.22, -0.372902, , 
524146.405, 100592.619, 63.26, -0.373790, , 
524336.857, 100599.905, 63.30, -0.374445, , 
524268.000, 100594.095, 63.35, -0.374279, , 
524359.000, 100598.476, 63.39, -0.374572, , 
524569.405, 100631.857, 63.43, -0.374728, , 
524694.024, 100618.738, 63.48, -0.375556, , 
524829.167, 100609.762, 63.52, -0.376336, , 
524789.929, 100632.333, 63.56, -0.375663, , 
524459.405, 100571.810, 63.60, -0.375599, , 
524362.452, 100518.643, 63.64, -0.376373, , 
524935.833, 100606.786, 63.68, -0.376860, , 
524966.857, 100562.571, 63.73, -0.377982, , 
525022.024, 100586.595, 63.77, -0.377681, , 
